postid,acceptedanswerid,answer_owner,accountid,topic,score
74254,74300.0,140.0,528659.0,T2,0.1488909125328064
74254,74300.0,140.0,528659.0,T3,0.1063840389251709
74254,74300.0,140.0,528659.0,T8,0.10339406132698059
74254,74300.0,140.0,528659.0,T11,0.27823692560195923
74254,74300.0,140.0,528659.0,T12,0.2132759392261505
67539,68556.0,55343.0,5003505.0,T2,0.13024179637432098
67539,68556.0,55343.0,5003505.0,T4,0.3735356628894806
67539,68556.0,55343.0,5003505.0,T7,0.24020834267139435
67539,68556.0,55343.0,5003505.0,T12,0.2436591237783432
74296,74298.0,23729.0,1360962.0,T5,0.11708474904298782
74296,74298.0,23729.0,1360962.0,T10,0.31820106506347656
74296,74298.0,23729.0,1360962.0,T11,0.2134503573179245
74296,74298.0,23729.0,1360962.0,T12,0.21192491054534912
67790,67800.0,45206.0,4366983.0,T11,0.7280640602111816
109415,109416.0,543.0,78802.0,T2,0.2654224634170532
109415,109416.0,543.0,78802.0,T11,0.3776547312736511
109415,109416.0,543.0,78802.0,T12,0.1672453135251999
109435,109436.0,140.0,528659.0,T3,0.10020942240953445
109435,109436.0,140.0,528659.0,T12,0.8116037249565125
101479,101482.0,53333.0,4845190.0,T9,0.4888639748096466
101479,101482.0,53333.0,4845190.0,T12,0.31088805198669434
74382,74385.0,44855.0,4340540.0,T4,0.11585080623626709
74382,74385.0,44855.0,4340540.0,T11,0.634387731552124
74382,74385.0,44855.0,4340540.0,T12,0.14188940823078156
80217,80270.0,18555.0,2214334.0,T10,0.1096205860376358
80217,80270.0,18555.0,2214334.0,T12,0.6510307788848877
68168,68177.0,10251.0,519526.0,T5,0.2352340817451477
68168,68177.0,10251.0,519526.0,T10,0.11334815621376038
68168,68177.0,10251.0,519526.0,T12,0.5007478594779968
109814,109815.0,6253.0,1058123.0,T12,0.7984994053840637
109814,109815.0,6253.0,1058123.0,T13,0.16894884407520294
109828,109835.0,79148.0,1714173.0,T1,0.11276507377624512
109828,109835.0,79148.0,1714173.0,T6,0.11357161402702332
109828,109835.0,79148.0,1714173.0,T12,0.5966489315032959
74520,74526.0,37315.0,3701398.0,T4,0.7162190079689026
74520,74526.0,37315.0,3701398.0,T12,0.2233278751373291
74547,74552.0,46782.0,3823819.0,T4,0.2514757215976715
74547,74552.0,46782.0,3823819.0,T7,0.23443542420864105
74547,74552.0,46782.0,3823819.0,T10,0.11403486132621765
74547,74552.0,46782.0,3823819.0,T12,0.2960067689418793
74674,74675.0,11471.0,49683.0,T4,0.3435417413711548
74674,74675.0,11471.0,49683.0,T7,0.21285052597522736
74674,74675.0,11471.0,49683.0,T9,0.12156843394041061
74674,74675.0,11471.0,49683.0,T12,0.28480175137519836
74695,74699.0,62107.0,5294029.0,T1,0.1062125712633133
74695,74699.0,62107.0,5294029.0,T3,0.21580351889133453
74695,74699.0,62107.0,5294029.0,T5,0.14017798006534576
74695,74699.0,62107.0,5294029.0,T9,0.1370353251695633
74695,74699.0,62107.0,5294029.0,T12,0.24804407358169556
75848,75852.0,45739.0,3115024.0,T2,0.14124196767807007
75848,75852.0,45739.0,3115024.0,T7,0.1624009609222412
75848,75852.0,45739.0,3115024.0,T9,0.24985843896865845
75848,75852.0,45739.0,3115024.0,T12,0.4286913275718689
75958,75971.0,2755.0,118410.0,T1,0.14080210030078888
75958,75971.0,2755.0,118410.0,T11,0.6030964851379395
102297,102298.0,6276.0,981781.0,T3,0.3134368658065796
102297,102298.0,6276.0,981781.0,T5,0.26100465655326843
102297,102298.0,6276.0,981781.0,T11,0.3774671256542206
110151,110163.0,12.0,125776.0,T4,0.4820874333381653
110151,110163.0,12.0,125776.0,T12,0.42361605167388916
75996,76026.0,63517.0,4951862.0,T1,0.2971399128437042
75996,76026.0,63517.0,4951862.0,T3,0.10437194257974625
75996,76026.0,63517.0,4951862.0,T12,0.45144835114479065
68239,68257.0,12638.0,785560.0,T2,0.2917732894420624
68239,68257.0,12638.0,785560.0,T5,0.2975790798664093
68239,68257.0,12638.0,785560.0,T12,0.3968457281589508
73331,79074.0,61180.0,3158057.0,T1,0.18650275468826294
73331,79074.0,61180.0,3158057.0,T6,0.10157246887683868
73331,79074.0,61180.0,3158057.0,T7,0.17908358573913574
73331,79074.0,61180.0,3158057.0,T12,0.47860535979270935
76070,76093.0,53583.0,3728754.0,T7,0.15892988443374634
76070,76093.0,53583.0,3728754.0,T12,0.386621356010437
76070,76093.0,53583.0,3728754.0,T13,0.3772469460964203
110240,110242.0,39615.0,2445234.0,T1,0.30835679173469543
110240,110242.0,39615.0,2445234.0,T12,0.5875326991081238
68317,68322.0,9312.0,913190.0,T2,0.3668194115161896
68317,68322.0,9312.0,913190.0,T7,0.11568227410316467
68317,68322.0,9312.0,913190.0,T12,0.41465964913368225
76101,76229.0,8340.0,180089.0,T1,0.10657947510480881
76101,76229.0,8340.0,180089.0,T11,0.3811098039150238
76101,76229.0,8340.0,180089.0,T12,0.4214349389076233
76184,76230.0,3339.0,331827.0,T12,0.8009358644485474
76544,76548.0,8340.0,180089.0,T1,0.19232548773288727
76544,76548.0,8340.0,180089.0,T4,0.38326090574264526
76544,76548.0,8340.0,180089.0,T7,0.10304326564073563
76544,76548.0,8340.0,180089.0,T12,0.12990067899227142
76577,76641.0,52676.0,4576613.0,T1,0.389850914478302
76577,76641.0,52676.0,4576613.0,T11,0.2026292383670807
76577,76641.0,52676.0,4576613.0,T12,0.36426758766174316
76610,76629.0,8340.0,180089.0,T7,0.23046591877937317
76610,76629.0,8340.0,180089.0,T11,0.37436407804489136
76610,76629.0,8340.0,180089.0,T12,0.3090822100639343
110900,110953.0,8754.0,1170788.0,T11,0.5167115926742554
110900,110953.0,8754.0,1170788.0,T12,0.35484519600868225
76670,76674.0,26299.0,2796507.0,T12,0.7421131134033203
76873,76876.0,52741.0,4581353.0,T1,0.28068220615386963
76873,76876.0,52741.0,4581353.0,T12,0.5449625849723816
76903,76909.0,485.0,251740.0,T11,0.409615695476532
76903,76909.0,485.0,251740.0,T12,0.4629168212413788
77020,77029.0,18192.0,2189452.0,T1,0.3283560276031494
77020,77029.0,18192.0,2189452.0,T3,0.1032189279794693
77020,77029.0,18192.0,2189452.0,T12,0.520758330821991
68566,68585.0,24769.0,389678.0,T3,0.530028760433197
68566,68585.0,24769.0,389678.0,T9,0.3642866611480713
122336,122338.0,9195.0,1414243.0,T1,0.19692982733249664
122336,122338.0,9195.0,1414243.0,T9,0.24573859572410583
122336,122338.0,9195.0,1414243.0,T12,0.46615785360336304
77039,77046.0,46782.0,3823819.0,T2,0.23358264565467834
77039,77046.0,46782.0,3823819.0,T5,0.3512343466281891
77039,77046.0,46782.0,3823819.0,T9,0.1772734373807907
77039,77046.0,46782.0,3823819.0,T12,0.22013019025325775
77122,78809.0,54867.0,2006909.0,T1,0.31303173303604126
77122,78809.0,54867.0,2006909.0,T7,0.12122661620378494
77122,78809.0,54867.0,2006909.0,T12,0.4722508192062378
77230,77258.0,485.0,251740.0,T1,0.15025119483470917
77230,77258.0,485.0,251740.0,T7,0.16522367298603058
77230,77258.0,485.0,251740.0,T12,0.46010681986808777
111370,111392.0,62107.0,5294029.0,T7,0.23547469079494476
111370,111392.0,62107.0,5294029.0,T9,0.4564865827560425
111370,111392.0,62107.0,5294029.0,T12,0.2771795094013214
77241,77370.0,414.0,164368.0,T7,0.49371394515037537
77241,77370.0,414.0,164368.0,T9,0.1533215343952179
77241,77370.0,414.0,164368.0,T12,0.31565776467323303
81578,81608.0,44069.0,288938.0,T3,0.20679709315299988
81578,81608.0,44069.0,288938.0,T12,0.643553614616394
77336,77343.0,52676.0,4576613.0,T1,0.21788163483142853
77336,77343.0,52676.0,4576613.0,T5,0.21265724301338196
77336,77343.0,52676.0,4576613.0,T10,0.2593894600868225
77336,77343.0,52676.0,4576613.0,T12,0.2783481180667877
103012,103013.0,22618.0,80004.0,T2,0.3596377968788147
103012,103013.0,22618.0,80004.0,T7,0.20033146440982819
103012,103013.0,22618.0,80004.0,T11,0.4165622591972351
77445,77448.0,37315.0,3701398.0,T1,0.10758699476718903
77445,77448.0,37315.0,3701398.0,T7,0.47517308592796326
77445,77448.0,37315.0,3701398.0,T11,0.14371682703495026
77445,77448.0,37315.0,3701398.0,T12,0.21713945269584656
111840,111854.0,31625.0,2928056.0,T12,0.8882375955581665
122881,122883.0,26299.0,2796507.0,T2,0.17361164093017578
122881,122883.0,26299.0,2796507.0,T5,0.34883439540863037
122881,122883.0,26299.0,2796507.0,T12,0.40066877007484436
111883,111885.0,31625.0,2928056.0,T7,0.13951440155506134
111883,111885.0,31625.0,2928056.0,T12,0.7587088942527771
103672,103673.0,55851.0,2288669.0,T5,0.28842994570732117
103672,103673.0,55851.0,2288669.0,T12,0.5896046161651611
103879,103882.0,86410.0,6929141.0,T9,0.2871561348438263
103879,103882.0,86410.0,6929141.0,T10,0.11285584419965744
103879,103882.0,86410.0,6929141.0,T12,0.4275900721549988
69002,69008.0,56757.0,5108548.0,T9,0.4935532212257385
69002,69008.0,56757.0,5108548.0,T12,0.38576018810272217
69290,69294.0,34063.0,195036.0,T2,0.22895975410938263
69290,69294.0,34063.0,195036.0,T9,0.30040442943573
69290,69294.0,34063.0,195036.0,T12,0.4440425634384155
104206,104207.0,12407.0,35211.0,T7,0.1049928069114685
104206,104207.0,12407.0,35211.0,T12,0.8563993573188782
89607,89617.0,5400.0,952951.0,T1,0.2748704254627228
89607,89617.0,5400.0,952951.0,T3,0.23972304165363312
89607,89617.0,5400.0,952951.0,T12,0.47131291031837463
78744,78871.0,3530.0,528766.0,T6,0.10722003877162933
78744,78871.0,3530.0,528766.0,T12,0.7560083866119385
79118,79143.0,8340.0,180089.0,T7,0.33256831765174866
79118,79143.0,8340.0,180089.0,T11,0.24588561058044434
79118,79143.0,8340.0,180089.0,T12,0.33774009346961975
112528,112538.0,10439.0,150203.0,T9,0.36558014154434204
112528,112538.0,10439.0,150203.0,T12,0.19984443485736847
112528,112538.0,10439.0,150203.0,T13,0.22372554242610931
79161,79168.0,18315.0,2200928.0,T5,0.13875989615917206
79161,79168.0,18315.0,2200928.0,T9,0.40634435415267944
79161,79168.0,18315.0,2200928.0,T11,0.38429176807403564
90049,90053.0,60713.0,5324742.0,T3,0.18019118905067444
90049,90053.0,60713.0,5324742.0,T6,0.14156144857406616
90049,90053.0,60713.0,5324742.0,T7,0.2961885333061218
90049,90053.0,60713.0,5324742.0,T12,0.23297052085399628
101925,101930.0,30713.0,2172004.0,T7,0.5355512499809265
101925,101930.0,30713.0,2172004.0,T12,0.25968846678733826
79317,79365.0,54722.0,201436.0,T4,0.6446420550346375
79317,79365.0,54722.0,201436.0,T12,0.2151181399822235
79378,79379.0,45850.0,2701076.0,T9,0.21386685967445374
79378,79379.0,45850.0,2701076.0,T12,0.5569126605987549
79378,79379.0,45850.0,2701076.0,T13,0.14713329076766968
112662,112666.0,10950.0,175757.0,T9,0.18037006258964539
112662,112666.0,10950.0,175757.0,T12,0.5504990816116333
112878,113101.0,8340.0,180089.0,T9,0.7627408504486084
112878,113101.0,8340.0,180089.0,T12,0.13616937398910522
112910,112916.0,12082.0,35014.0,T3,0.16037634015083313
112910,112916.0,12082.0,35014.0,T12,0.5976999402046204
79427,79430.0,45850.0,2701076.0,T9,0.21707606315612793
79427,79430.0,45850.0,2701076.0,T12,0.512493908405304
79427,79430.0,45850.0,2701076.0,T13,0.12358442693948746
79456,79458.0,37315.0,3701398.0,T7,0.2768697142601013
79456,79458.0,37315.0,3701398.0,T9,0.24598264694213867
79456,79458.0,37315.0,3701398.0,T12,0.4537058174610138
79550,79556.0,37315.0,3701398.0,T7,0.5436648726463318
79550,79556.0,37315.0,3701398.0,T12,0.17480047047138214
79744,79748.0,8340.0,180089.0,T4,0.11647234857082367
79744,79748.0,8340.0,180089.0,T7,0.15053802728652954
79744,79748.0,8340.0,180089.0,T11,0.6008145809173584
79744,79748.0,8340.0,180089.0,T12,0.11916840821504593
70467,70470.0,54284.0,9050.0,T9,0.7079010009765625
70467,70470.0,54284.0,9050.0,T12,0.1949818730354309
113318,113320.0,12.0,125776.0,T7,0.23773670196533203
113318,113320.0,12.0,125776.0,T11,0.44320717453956604
113318,113320.0,12.0,125776.0,T12,0.2680010199546814
105201,105203.0,9195.0,1414243.0,T1,0.1414165496826172
105201,105203.0,9195.0,1414243.0,T12,0.5831815600395203
70933,70964.0,52102.0,3348741.0,T1,0.10667646676301956
70933,70964.0,52102.0,3348741.0,T3,0.1054818332195282
70933,70964.0,52102.0,3348741.0,T4,0.10247813910245895
70933,70964.0,52102.0,3348741.0,T7,0.314937025308609
70933,70964.0,52102.0,3348741.0,T12,0.3647640347480774
71250,71259.0,54722.0,201436.0,T1,0.19651441276073456
71250,71259.0,54722.0,201436.0,T7,0.3317716419696808
71250,71259.0,54722.0,201436.0,T12,0.28574278950691223
113451,113453.0,29252.0,1777092.0,T7,0.17445003986358643
113451,113453.0,29252.0,1777092.0,T9,0.4682837724685669
113451,113453.0,29252.0,1777092.0,T12,0.312066912651062
71696,71698.0,27000.0,1301400.0,T2,0.6661128997802734
71696,71698.0,27000.0,1301400.0,T12,0.30268585681915283
79897,79901.0,20934.0,60315.0,T9,0.2638627886772156
79897,79901.0,20934.0,60315.0,T11,0.10930223762989044
79897,79901.0,20934.0,60315.0,T12,0.4925844371318817
124505,124508.0,29252.0,1777092.0,T6,0.3489477336406708
124505,124508.0,29252.0,1777092.0,T7,0.5834007859230042
72050,72060.0,242.0,35572.0,T4,0.17133742570877075
72050,72060.0,242.0,35572.0,T5,0.2136354297399521
72050,72060.0,242.0,35572.0,T11,0.3979221284389496
72050,72060.0,242.0,35572.0,T12,0.12361165881156921
79976,79978.0,32746.0,3529375.0,T3,0.21724754571914673
79976,79978.0,32746.0,3529375.0,T7,0.1786593347787857
79976,79978.0,32746.0,3529375.0,T12,0.5416654944419861
106562,106563.0,79834.0,6552426.0,T7,0.18101046979427338
106562,106563.0,79834.0,6552426.0,T9,0.525041937828064
114841,114850.0,37315.0,3701398.0,T3,0.1998833864927292
114841,114850.0,37315.0,3701398.0,T7,0.17592424154281616
114841,114850.0,37315.0,3701398.0,T9,0.21907387673854828
114841,114850.0,37315.0,3701398.0,T12,0.192134290933609
114996,115001.0,37315.0,3701398.0,T7,0.31187838315963745
114996,115001.0,37315.0,3701398.0,T12,0.4568791091442108
67646,67673.0,52967.0,4724257.0,T1,0.23822666704654694
67646,67673.0,52967.0,4724257.0,T7,0.1896243840456009
67646,67673.0,52967.0,4724257.0,T12,0.30936184525489807
67646,67673.0,52967.0,4724257.0,T13,0.1657349169254303
67695,67709.0,6566.0,10108.0,T2,0.21410508453845978
67695,67709.0,6566.0,10108.0,T10,0.1699535995721817
67695,67709.0,6566.0,10108.0,T11,0.5224415063858032
115125,115126.0,37315.0,3701398.0,T9,0.2779710292816162
115125,115126.0,37315.0,3701398.0,T10,0.183717280626297
115125,115126.0,37315.0,3701398.0,T12,0.33286425471305847
106686,106701.0,72874.0,6176202.0,T7,0.12665323913097382
106686,106701.0,72874.0,6176202.0,T12,0.39682793617248535
106686,106701.0,72874.0,6176202.0,T13,0.41384395956993103
80157,80165.0,18315.0,2200928.0,T4,0.5895033478736877
80157,80165.0,18315.0,2200928.0,T12,0.3172973692417145
72182,72188.0,60055.0,5270218.0,T9,0.46082091331481934
72182,72188.0,60055.0,5270218.0,T10,0.12577541172504425
72182,72188.0,60055.0,5270218.0,T12,0.34885674715042114
72327,72349.0,5518.0,925528.0,T4,0.11319373548030853
72327,72349.0,5518.0,925528.0,T7,0.7921409606933594
80608,80615.0,5400.0,952951.0,T2,0.6850783824920654
80608,80615.0,5400.0,952951.0,T12,0.13479989767074585
80685,80689.0,836.0,32523.0,T7,0.12790539860725403
80685,80689.0,836.0,32523.0,T10,0.1314934939146042
80685,80689.0,836.0,32523.0,T12,0.22928683459758759
80685,80689.0,836.0,32523.0,T13,0.3591840863227844
59470,61039.0,5002.0,8235.0,T4,0.4116504490375519
59470,61039.0,5002.0,8235.0,T7,0.18942047655582428
59470,61039.0,5002.0,8235.0,T12,0.3283858299255371
115540,115541.0,37315.0,3701398.0,T8,0.37104275822639465
115540,115541.0,37315.0,3701398.0,T10,0.5142287015914917
80715,80757.0,42743.0,2121813.0,T7,0.2702694833278656
80715,80757.0,42743.0,2121813.0,T9,0.12397593259811401
80715,80757.0,42743.0,2121813.0,T12,0.5326868891716003
80998,80999.0,42743.0,2121813.0,T2,0.18837812542915344
80998,80999.0,42743.0,2121813.0,T7,0.298185795545578
80998,80999.0,42743.0,2121813.0,T12,0.44876232743263245
81004,81043.0,8340.0,180089.0,T4,0.20569580793380737
81004,81043.0,8340.0,180089.0,T7,0.428233802318573
81004,81043.0,8340.0,180089.0,T11,0.1658208668231964
81004,81043.0,8340.0,180089.0,T12,0.19334876537322998
81152,81159.0,975.0,61611.0,T3,0.14554034173488617
81152,81159.0,975.0,61611.0,T9,0.1309734433889389
81152,81159.0,975.0,61611.0,T12,0.6261199712753296
81202,81234.0,8754.0,1170788.0,T2,0.5175610184669495
81202,81234.0,8754.0,1170788.0,T7,0.17066387832164764
81202,81234.0,8754.0,1170788.0,T11,0.10101179778575897
81202,81234.0,8754.0,1170788.0,T12,0.2013005018234253
115844,115845.0,5169.0,80184.0,T3,0.2918144762516022
115844,115845.0,5169.0,80184.0,T11,0.6840061545372009
81235,81238.0,1574.0,319571.0,T7,0.11670321226119995
81235,81238.0,1574.0,319571.0,T9,0.337584525346756
81235,81238.0,1574.0,319571.0,T12,0.45902636647224426
81250,81323.0,8340.0,180089.0,T4,0.3432193398475647
81250,81323.0,8340.0,180089.0,T7,0.10701268911361694
81250,81323.0,8340.0,180089.0,T11,0.3323248028755188
81250,81323.0,8340.0,180089.0,T12,0.2132672518491745
72914,72918.0,47983.0,4581967.0,T2,0.5747964382171631
72914,72918.0,47983.0,4581967.0,T7,0.10682067275047302
72914,72918.0,47983.0,4581967.0,T12,0.31358402967453003
81427,81431.0,1574.0,319571.0,T9,0.3059829771518707
81427,81431.0,1574.0,319571.0,T12,0.5089840292930603
92717,92750.0,56022.0,5073492.0,T1,0.18101420998573303
92717,92750.0,56022.0,5073492.0,T7,0.12441392987966537
92717,92750.0,56022.0,5073492.0,T12,0.6103819012641907
81501,81584.0,28031.0,3017616.0,T4,0.8002159595489502
81501,81584.0,28031.0,3017616.0,T12,0.13888882100582123
99701,99708.0,83641.0,6801231.0,T1,0.10862980037927628
99701,99708.0,83641.0,6801231.0,T9,0.5350630879402161
99701,99708.0,83641.0,6801231.0,T12,0.3235064148902893
62464,62478.0,1178.0,278478.0,T3,0.15171529352664948
62464,62478.0,1178.0,278478.0,T11,0.34181034564971924
62464,62478.0,1178.0,278478.0,T12,0.47262319922447205
104543,104548.0,20934.0,60315.0,T7,0.34234118461608887
104543,104548.0,20934.0,60315.0,T12,0.5545399188995361
73059,73063.0,60553.0,5310666.0,T3,0.11904560774564743
73059,73063.0,60553.0,5310666.0,T11,0.107968769967556
73059,73063.0,60553.0,5310666.0,T12,0.7380058169364929
81980,82037.0,543.0,78802.0,T10,0.10834050178527832
81980,82037.0,543.0,78802.0,T12,0.7111741304397583
116137,116138.0,63999.0,5522569.0,T10,0.14692334830760956
116137,116138.0,63999.0,5522569.0,T12,0.8101245164871216
116139,116140.0,655.0,92852.0,T7,0.4637947380542755
116139,116140.0,655.0,92852.0,T12,0.34177520871162415
82029,82036.0,54284.0,9050.0,T1,0.31095626950263977
82029,82036.0,54284.0,9050.0,T5,0.255562961101532
82029,82036.0,54284.0,9050.0,T12,0.38434308767318726
73158,73160.0,43611.0,4292707.0,T1,0.23363880813121796
73158,73160.0,43611.0,4292707.0,T7,0.17503444850444794
73158,73160.0,43611.0,4292707.0,T12,0.4085828959941864
82083,82392.0,28031.0,3017616.0,T2,0.4077930450439453
82083,82392.0,28031.0,3017616.0,T5,0.17027808725833893
82083,82392.0,28031.0,3017616.0,T9,0.11710735410451889
82083,82392.0,28031.0,3017616.0,T10,0.14473822712898254
82129,82136.0,52676.0,4576613.0,T3,0.14348924160003662
82129,82136.0,52676.0,4576613.0,T9,0.1762385070323944
82129,82136.0,52676.0,4576613.0,T11,0.1586586833000183
82129,82136.0,52676.0,4576613.0,T12,0.32170993089675903
82173,82176.0,54284.0,9050.0,T5,0.16667301952838898
82173,82176.0,54284.0,9050.0,T7,0.2820270359516144
82173,82176.0,54284.0,9050.0,T11,0.17891046404838562
82173,82176.0,54284.0,9050.0,T12,0.24530862271785736
82249,82254.0,47143.0,4248656.0,T12,0.4247784912586212
82249,82254.0,47143.0,4248656.0,T13,0.4670218527317047
82264,82268.0,37315.0,3701398.0,T7,0.4903019666671753
82264,82268.0,37315.0,3701398.0,T12,0.2595641613006592
82285,82306.0,54791.0,4970852.0,T1,0.3219505846500397
82285,82306.0,54791.0,4970852.0,T7,0.5284286737442017
82359,82422.0,953.0,220335.0,T7,0.43061554431915283
82359,82422.0,953.0,220335.0,T12,0.37281838059425354
108121,108127.0,74726.0,5329672.0,T7,0.1518738865852356
108121,108127.0,74726.0,5329672.0,T9,0.47660937905311584
108121,108127.0,74726.0,5329672.0,T12,0.3627411425113678
82413,82430.0,36538.0,352456.0,T7,0.1079198345541954
82413,82430.0,36538.0,352456.0,T9,0.5697792172431946
82413,82430.0,36538.0,352456.0,T12,0.3166221082210541
73276,73286.0,61053.0,5358108.0,T2,0.6271774768829346
73276,73286.0,61053.0,5358108.0,T5,0.29459482431411743
82437,82439.0,36538.0,352456.0,T7,0.31409329175949097
82437,82439.0,36538.0,352456.0,T12,0.6784037351608276
109293,109294.0,93922.0,474955.0,T1,0.18814896047115326
109293,109294.0,93922.0,474955.0,T5,0.439693421125412
109293,109294.0,93922.0,474955.0,T12,0.34309399127960205
82562,83566.0,5169.0,80184.0,T4,0.22484110295772552
82562,83566.0,5169.0,80184.0,T11,0.26238101720809937
82562,83566.0,5169.0,80184.0,T12,0.4285164177417755
82568,82736.0,6253.0,1058123.0,T12,0.9148179292678833
82596,82600.0,6253.0,1058123.0,T4,0.40812259912490845
82596,82600.0,6253.0,1058123.0,T9,0.23279969394207
82596,82600.0,6253.0,1058123.0,T12,0.3222860097885132
82652,82818.0,38069.0,1906408.0,T4,0.6204149723052979
82652,82818.0,38069.0,1906408.0,T11,0.13028308749198914
82700,82702.0,12.0,125776.0,T4,0.3091180622577667
82700,82702.0,12.0,125776.0,T7,0.23721943795681
82700,82702.0,12.0,125776.0,T11,0.13609720766544342
82700,82702.0,12.0,125776.0,T12,0.13739870488643646
82700,82702.0,12.0,125776.0,T13,0.17359599471092224
82869,82872.0,655.0,92852.0,T10,0.5061450004577637
82869,82872.0,655.0,92852.0,T12,0.2794156074523926
83000,83003.0,8340.0,180089.0,T1,0.11783459037542343
83000,83003.0,8340.0,180089.0,T11,0.3450615704059601
83000,83003.0,8340.0,180089.0,T12,0.39615434408187866
83068,83102.0,8754.0,1170788.0,T2,0.2573479413986206
83068,83102.0,8754.0,1170788.0,T7,0.18575690686702728
83068,83102.0,8754.0,1170788.0,T11,0.1188996434211731
83068,83102.0,8754.0,1170788.0,T12,0.4099413752555847
83089,83977.0,59228.0,5216208.0,T2,0.14469152688980103
83089,83977.0,59228.0,5216208.0,T5,0.4080454707145691
83089,83977.0,59228.0,5216208.0,T12,0.3391360938549042
83099,83106.0,38069.0,1906408.0,T4,0.7863283157348633
83099,83106.0,38069.0,1906408.0,T12,0.16011181473731995
83150,83155.0,37496.0,3678131.0,T7,0.381320059299469
83150,83155.0,37496.0,3678131.0,T11,0.15036582946777344
83150,83155.0,37496.0,3678131.0,T12,0.17939071357250214
74346,74348.0,30994.0,2499095.0,T9,0.5937516689300537
74346,74348.0,30994.0,2499095.0,T12,0.23006892204284668
74346,74348.0,30994.0,2499095.0,T13,0.12254036217927933
74360,74365.0,57304.0,5151245.0,T9,0.16070084273815155
74360,74365.0,57304.0,5151245.0,T12,0.5614767074584961
83222,83224.0,836.0,32523.0,T9,0.4973970949649811
83222,83224.0,836.0,32523.0,T12,0.3274388909339905
83222,83224.0,836.0,32523.0,T13,0.16085495054721832
83231,83234.0,29252.0,1777092.0,T2,0.3692878484725952
83231,83234.0,29252.0,1777092.0,T11,0.1275607794523239
83231,83234.0,29252.0,1777092.0,T12,0.4160781800746918
74487,74509.0,62107.0,5294029.0,T6,0.17096047103405
74487,74509.0,62107.0,5294029.0,T9,0.7646006345748901
110120,110121.0,94853.0,1362619.0,T1,0.2616341710090637
110120,110121.0,94853.0,1362619.0,T12,0.6779108643531799
76014,76123.0,61255.0,5092626.0,T1,0.5083305835723877
76014,76123.0,61255.0,5092626.0,T12,0.47283855080604553
76060,76063.0,56989.0,4807148.0,T4,0.18119695782661438
76060,76063.0,56989.0,4807148.0,T9,0.3335716426372528
76060,76063.0,56989.0,4807148.0,T12,0.21068961918354034
76060,76063.0,56989.0,4807148.0,T13,0.2541668713092804
117958,117959.0,37315.0,3701398.0,T1,0.17809472978115082
117958,117959.0,37315.0,3701398.0,T3,0.10968172550201416
117958,117959.0,37315.0,3701398.0,T9,0.10352993756532669
117958,117959.0,37315.0,3701398.0,T12,0.48252663016319275
117994,118006.0,54722.0,201436.0,T7,0.5348806381225586
117994,118006.0,54722.0,201436.0,T12,0.33108091354370117
83327,83334.0,37.0,256882.0,T3,0.3439849019050598
83327,83334.0,37.0,256882.0,T12,0.6206273436546326
68266,68283.0,56327.0,133544.0,T4,0.37635740637779236
68266,68283.0,56327.0,133544.0,T5,0.5390139222145081
118044,118045.0,12.0,125776.0,T4,0.33184975385665894
118044,118045.0,12.0,125776.0,T12,0.48330625891685486
102465,102471.0,16584.0,1275258.0,T4,0.5761547684669495
102465,102471.0,16584.0,1275258.0,T8,0.18024319410324097
102465,102471.0,16584.0,1275258.0,T12,0.1037861555814743
111110,111118.0,94428.0,7214893.0,T2,0.3101016581058502
111110,111118.0,94428.0,7214893.0,T4,0.15972039103507996
111110,111118.0,94428.0,7214893.0,T11,0.13518497347831726
111110,111118.0,94428.0,7214893.0,T12,0.24266594648361206
83478,83491.0,8754.0,1170788.0,T4,0.41438648104667664
83478,83491.0,8754.0,1170788.0,T11,0.31215476989746094
83478,83491.0,8754.0,1170788.0,T12,0.19087795913219452
111458,111462.0,97932.0,1123615.0,T7,0.4109586477279663
111458,111462.0,97932.0,1123615.0,T9,0.244655579328537
111458,111462.0,97932.0,1123615.0,T10,0.1593811810016632
111458,111462.0,97932.0,1123615.0,T13,0.13466832041740417
94906,94908.0,78446.0,6277919.0,T1,0.15444602072238922
94906,94908.0,78446.0,6277919.0,T7,0.24170789122581482
94906,94908.0,78446.0,6277919.0,T12,0.5021668076515198
83624,83666.0,54791.0,4970852.0,T2,0.14007800817489624
83624,83666.0,54791.0,4970852.0,T9,0.5536798238754272
83624,83666.0,54791.0,4970852.0,T12,0.2586514353752136
77420,77421.0,41913.0,307385.0,T1,0.11756157875061035
77420,77421.0,41913.0,307385.0,T7,0.1771368682384491
77420,77421.0,41913.0,307385.0,T9,0.38180145621299744
77420,77421.0,41913.0,307385.0,T12,0.3189660906791687
118499,118501.0,37315.0,3701398.0,T5,0.1572170853614807
118499,118501.0,37315.0,3701398.0,T10,0.10662887990474701
118499,118501.0,37315.0,3701398.0,T12,0.6699694395065308
83667,83673.0,49489.0,695198.0,T1,0.5619795918464661
83667,83673.0,49489.0,695198.0,T12,0.37195709347724915
118638,118639.0,10885.0,372288.0,T4,0.9531760811805725
53173,53174.0,1809.0,188285.0,T7,0.8338631391525269
53265,53274.0,40026.0,4005884.0,T7,0.33434489369392395
53265,53274.0,40026.0,4005884.0,T12,0.47431331872940063
53265,53274.0,40026.0,4005884.0,T13,0.1363629847764969
118870,118874.0,18192.0,2189452.0,T1,0.2652752101421356
