index,answers,creation_date,len,postid,question,ratio,raw,source,tags,title,uniq,words,probability
22260,if you’re storing passwords in a database you need to mix in something that varies per entry so that you cannot easily find matching passwords within the database you can use a random salt or you can just include the username if it s immutable or some other immutable unique field  if you use something like a username then you should also do something that’s unique to your implementation since there are probably other sites using the same algorithm and therefore there’s a chance of spotting matches strictly speaking it doesn’t have to be a salt that you include in the hash it could just be a difference in the way that your algorithm works but it’s usually simplest to just add a global salt if you’re using a per entry salt then there’s no need to add another global salt  with these kinds of issues it s usually simplest to think of the kinds of attacks that hackers might use remember you’re not actually trying to safeguard your data since your database has been compromised you’re actually trying to stop hackers from taking the credentials used on your site and using them on other sites  a different salt for each hash otherwise the hashed object becomes vulnerable to a brute force attack  the salt only makes sense if it is different for each hashed string  so yes create additional column and put  random  salt there   the only thing a salt that s stored in the database does is defend against rainbow tables   unless it s open source software it s more secure to have a single salt in the php file   many developers will disagree with me but for hackers it s a no brainer   if the salt is stored inside the php file the hacker will have to get file access to see the salt and it will still defend against rainbow tables..  in most cases subscribe to packet storm security if you don t believe me vulnerabilities are through sql injection / xss cross site scripting big attacks on wordpress from anonymous etc.. all sql injection and it s very rare that there is a vulnerability that will allow an attacker to see source code using an rfi remote file inclusion or something similar  think about it if someone see s your database through sql injection etc.. they have database access so they will also have your salt too so if it s random it will not matter,2012-06-07 03:57:07.693 UTC,468,10925465,here s my question in your experience is it safer to have a single salt for every hash stored in the php file doing the hashing or is it better to have a different salt for every hashed object and store it in the database with that object,0.027777777777777776,13,so,hash|mysql|php|salt,same salt or different salts,5,attacks|vulnerability|sql injection|cross site scripting|remote file inclusion,0.25969764590263367
20231,the idea of salting and hashing is to protect the passwords  in case  the database has been compromised whether it was by sql injection buffer overflow attacks or simply by going to the server room and pulling the disk out of your server salting won t protect you against password guesses but help in case the attacker gets to the data  yes salting is to protect against the passwords from ever being reversed into plaintext  it also stops someone from saying the encrypted password is the same on site a as on site b so the user has the same password in both places  this isn t just to protect users against hackers it s also to protect them against  you   yes the only defense against password guessing is to slow down or disallow repeated attempts  most captchas are breakable or broken and you can t impose a captcha or guess limit on someone who has a copy of the raw database  so keep even the encrypted data out of the hands of malicious individuals  don t let them at your .htpasswd or /etc/shadow file or your database  if you are not using salt generating a rainbow table in advance is much easier than guessing a very strong password directly  the key is that building the reverse mapping hash->password can be done once and the unsalted hash is broken forever to anyone possessing the rainbow table  the database could be hacked if your provider is compromised if there is an injection vulnerability in your code if your db user account password is guessed if your provider uses ebay to sell off the presumed wiped hard drive that had a three-year-old copy of your database on it..  it can happen many ways  the key here is that they re not trying to get the password of a user to use on  your  site though after you fix the hole that might be useful  it s so that if for whatever reason your site is compromised there isn t damage to you users  people have a tendency to duplicate passwords that would be bad  it might be foolish but many people use the same passwords for different sites if your database is compromised and the passwords are simply hashed then there are techniques e.g rainbow tables even a few web sites that a hacker could use to find a password value that results in the same hash that password could then be used to try and gain access to other sites where the user has an account  if the passwords in your database are salted then this becomes significantly harder.. and if other web sites also salt their passwords with different salts to yours then it becomes impractical for the hacker,2010-07-14 21:44:16.37 UTC,591,3250789,bear with me i have been only learning php for only a few weeks so example code may confuse me i think i finally understand salting! it s to protect passwords inside database if breached  what i don t understand is why would a hacker have to crack hashes if they are trying to figure out a user s password assuming that s their goal? wouldn t this be easier? is the only defense from password guessing is to implement a limit of password entry x amount of times a day or captcha?  how would a database get hacked in the first place? is it more password guessing or can hashes be obtained through mysql injection?  thanks,0.02030456852791878,12,so,brute-force|php|salt|security,how does a database get hacked? a question about salting etc,5,attacks|protection|sql injection|vulnerability|buffer overflow,0.2587984502315521
38673,one small optimisation is to filter the data using   before sorting it this helped me shave 2s off the final execution time another thing i ve done was to use sequences   instead of lists no noticeable difference :-  my version can be found  here   looking at the heap profile i don t think that there is a space leak in your program:   you re just building a fairly large hash table 377141 key-value pairs in memory and then discard it after some processing according to  johan s post  a hash table of this size takes approx 5*n + 4*n-1 words = 3394265*4 bytes ~= 13 mib which agrees with what the heap profile shows the remaining space is taken by the keys and values on my machine time spent in gc is around 40% which doesn t sound unreasonable given that you re constantly updating the hash table and the temporary stacks while not doing anything computation-heavy with the data since the only operation that you need the hash table for is   perhaps it s better to use a  mutable data structure ?   update   i ve rewritten your program using a mutable hash table  interestingly the speed difference is not large but memory usage is slightly better     as you can see the size of the block allocated for the hash table stays constant throughout the execution,2011-10-21 21:12:31.48 UTC,301,7855323,so after having squeezed the last bit of performance out of some haskell i am using to break tweet data into n-grams i m running up against a space leak problem when i profile the gc uses about 60-70% of the process and there are significant memory portions dedicated to drag hopefully some haskell guru will be able to suggest when i m going wrong,0.013289036544850499,4,so,haskell|memory-leaks|space,fixing a particularly obscure haskell space leak,1,memory leaks,0.25749707221984863
40011,,2015-05-14 11:09:35.9 UTC,71,30235846,i am running erp software which is allocating physical memory 300mb on startup but after generating some reports consumption of physical memory by that application increasing rapidly and consuming upto 700mb but after closing the same report its not getting free the same until i close the application  is there any way to free/ retrieve physical memory consumed by application through c# programming,0.014084507042253521,1,so,memory-leaks,how to free increased physical memory consumption,1,memory leaks,0.2553650736808777
64682,side channel attacks usually do not leave any traces of intrusion the attacked program will run without detecting any side effects with brute force attacks the attacked program is invoked by the attacker many number of times the attacked program can take counter measures as to check for the frequency of requests.e.g brute force would be to try every possible key for decryption of a cipher text side channel attack would be to detect/sniff the key by measuring the electric/electromagnetic/cache access characteristics for rsa encryption if square and multiply method is used it is possible to find out the key by checking the current usage of the device as each step in square and multiply require different power,2018-02-14 16:57:45,383,179801,i have been reading about cache side channel attacks and the flush+reload method came up a decent amount before putting forth my question this is what i understand about the flush+reload technique   i understand that if two users alice bob run the same program the typical os will create a copy of the page tables so that the program is not loaded twice these are read-only though so all is fine if attacker bob can determine which cache lines of the shared memory are in the l3 cache over a period of time he can possibly determine what cache lines alice s process accesses overtime this can be done with the flush reload by clearing out the cache and timing how long it takes to read the cache very fast = alice is accessing this piece of memory slow = alice is not accessing this piece of memory bob continues to do this overtime to develop a  baseline  of sorts hopefully the majority of my understanding is correct  i have read how this can be used for programs that have user input bob performs the attack on himself with many inputs and calculates the time based on refreshing the cache he then performs the attack on alice and basically compares the results to distinguish inputs high level but this isn t my question  the majority of my understanding is from  here   my question is how is this attack any different from a brute force attack or even a timing attack in the context of user input,0.04177545691906005,16,sse,caching|flush-reload|side-channel|vulnerability,side channel attack with flush+reload,2,attacks|vulnerability,0.2536208927631378
49099,,2016-09-30 09:49:05.657 UTC,75,39788565,below is the part code of a multi-threaded socket server java console application when the application receives normal dataevery 30 sec heap memory is stable but as soon as data incoming frequency is increasedper second the heap starts to grow and doesn t reduce even after the frequency decreases and throws a   after some time   please tell how to solve and help me keep the heap stable,0.02666666666666667,2,so,java|memory-leaks|out-of-memory|sockets,memory leak causing outofmemoryerror:javaheapspace,1,memory leaks,0.253370076417923
53911,how can i determine the different between two full memory dumps?   quite hard to do in windbg it s much easier with a memory analysis tool such as  jetbrains dotmemory  which  can import raw dumps  if you  took care using the right format      has anyone seen anything like this before?   yes     what could cause spikes in memory to grow each time?  there were millions of entity framework 6 entities of a certain type in memory despite there only being a few thousand in the database   if you have a on² loop like   then 1000 lines in the database may create 1.000.000 objects if you just add one more line in the database then there are 2001 more objects next time you run the same query     if it is a memory leak why would it ever return to baseline between spikes?   i would not call the spike behavior a memory leak it looks quite ok however you need to consider that at some point in time ram is no longer sufficient and swapping to hard disk occurs your application then becomes much slower perhaps you can change the algorithm  however note that the baseline is not constant       so you indeed have a memory leak but it s not related to the spikes instead of comparing a spike to a non-spike i would compare two baselines     the number of database records increases gradually but is only a few thousand and the memory issue re-sets if the process is restarted   that might be resolved if the basline leak is fixed     no operation seems to take more than a few seconds as per logging despite spikes lasting ~10 mins   no operation? what s an opertaion for you? a method call? how did you ensure that you measure all method calls? next time you might want to add a cpu% graph as well,2018-11-24 08:40:35.127 UTC,713,53456555,i ve got a real head-scratcher of a memory-leak-in-production-on-azure-app-service-webjob       this is a background worker process reading work from a queue and on a schedule  about every 10 minutes memory usage spikes before about 10 minutes later returning to a normal baseline  each spike is slightly higher every time  until eventually the spike hits high enough >80% say whereupon it takes longer and longer to return to baseline and finally it locks up  i have very detailed logged in place  there are no huge or large numbers of database queries and none of the processing operations takes longer than a few seconds  it s hard to get a very clear trace since there are maybe 15-30 different operations which happen on a 10-min cycle  anyway  a while ago while it was at the maxed-out phase i got a full memory dump plugged it into windbg  there were millions of entity framework 6 entities of a certain type in memory despite there only being a few thousand in the database  i haven t been able to repro locally  so i added some code to the constructor of this entity type - it keeps a   of the number of times a certain   is seen from the constructor   i m waiting for the maxing-out to happen but connecting remotely it looks pretty standard/normal at the moment  given that these objects /may/ be increasing over time that doesn t explain the increasing spikes and return to baseline though  does it?  i ve also just captured a full memory dump during a baseline and then a small spike only been running a few hours as per the image  i have rudimentary windbg skills   anyway my questions / causes of confusion   how can i determine the different between two full memory dumps?  has anyone seen anything like this before?  what could cause spikes in memory to grow each time?  if it is a memory leak why would it ever return to baseline between spikes?   i d like to think there s no magic going on but i simply can t find a thing that coincides with the spike   the number of database records increases gradually but is only a few thousand and the memory issue re-sets if the process is restarted  no operation seems to take more than a few seconds as per logging despite spikes lasting ~10 mins,0.011220196353436185,8,so,.net|memory-leaks|windbg,.net memory leak - increasing spikes then back to baseline,1,memory leaks,0.2518395483493805
17612,https://github.com/grails/grails-core/issues/668    and/or   config properties/settings  the following worked for megrails 3.3.9 in     in   domain   at the end of     the solution is to set   and   limits inside your   file be sure to have something like this   replace   with the  number of max bytes  you want for a file upload and for the entire request  grails 3 default is 128000 ~128kb     faq   1 how to convert from mb to bytes?    e.g  convert 5 mb in bytes     2 security   as quote from  owasp       limit the file size to a maximum value in order to prevent denial of service attacks   so these limits exist to prevent dos attacks and to enforce overall application performance bigger request size == more memory used from the server   3 what is the right value for   and  ?    it depends on the application type but it s generally a bad idea to keep them too high if you really need to upload big files probably you should develop or use a dedicated and separated service  try this https://github.com/zyro23/grails-core-668/blob/master/grails-app/conf/application.yml   upload:            maxfilesize 9999999999            maxrequestsize 9999999999  part of the problem is setting a max file size the other problem is handling that error gracefully  here is my bean definition   here is my implementation   the idea being to check for the request attribute in your controller or a filter to determine if the file was too large  i also had no luck trying to set new maximum values in application.properties or application.yml  what does work though is using a bean definition in conf/spring/resources.groovy,2015-04-24 11:08:47.887 UTC,296,29845943,i am trying to update the file upload maxfilesize limit in grails 3 and tried the configuration in     and   but it s still throwing the exception    any help on where and what to configure in a grails 3 application,0.016891891891891893,5,so,grails|grails-3.0|spring-boot,grails3 file upload maxfilesize limit,3,owasp|attacks|denial of service,0.25136417150497437
1099,you can never trust the client and using a cookie is just that - you are relying on the client possibly an attacker sending you accurate information for this to work properly you d need to store this server side  you could store the reset attempt count with the account data and just reset it to 0 on successful login - workable for smaller sites for larger sites you d want to store the data in a separate data store - memcached or similar probably using whatever mechanism you use for server side sessions data  you re right that a cookie is a bad idea but the approach itself is misguided  the problem with these kinds of hard limits is that they make it easy for an attacker to create a dos condition for the legitimate user simply by putting in 10 incorrect email addresses even if you time-delay the attempts the attacker can simply send a request every time the time limit lapses  the way i d implement it would be to time-limit the requests on a per-ip per-account basis with no delay after the first and second attempts but increasing delays on consecutive attempts up to a limit of 45 seconds another useful measure would be to enforce 45 second delays on any request coming from an ip address that has seen more than 10 incorrect attempts in the last 15 minutes across any number of accounts in order to protect against attacks that scan the entire list of usernames against a single known email address i might also consider requiring a captcha after a certain number of failed attempts to protect from automated attacks  this provides the following benefits   a legitimate client will always be able to use the feature i.e no dos condition can be reached as long as the attacker is using a different publicly-facing ip address  a reasonable number of failed attempts can be performed without the user being hindered by lock-out mechanisms  both targeted attacks and low-hanging fruit attacks are hindered with minimal negative effects on legitimate users  the worst-case scenario is that an attacker generates a dos condition when on the same network as a legitimate user not exactly critical or likely   this would involve storing failed attempts in a log on the server side perhaps in a database table or in-memory cache  you should lock down the account server side setting a cookie or temporarily banning an ip can all be trivially circumvented by the client i would suggest working a mechanism to disable the user from resetting after   failed attempts your php script should check your database if attempts exceed,2013-03-13 01:59:35,506,32510,in a setting where one has forgotten their password i d like to be able to limit the attempts of entering in email addresses to something like 10  my first thought was to use a cookie   my concern with only using a cookie is that cookies can easily be removed.what would be a better practice here,0.029644268774703556,15,sse,password-management|php|secure-coding,setting a limit on password recovery attempts,4,attacks|protection|secure coding|denial of service,0.2488269805908203
1631,if you are record data you don t need it in real time i think what your concern is that you don t want to loos any data enter buffer i see ~6mb buffer size use for the serial port interfac if you read data faster than that buffer fill up you can be confid no data was lost due to sleep and that is an empir thing and should be test you could go fanci and use clever back-out algorithm that tri to calcul least amount of sleep but if your data rate is near constant just find a sleep time where buffer is no more than 80% full when you start read it or less if you expect burst so as long as you drain data faster than it come noth should be lost and your code can sleep easi,2020-06-11 17:05:48,258,62329727,i am use follow script to continu log data from a sensor at 500hz rate which requir an infinit loop natur it keep the cpu busi at over 30% for window laptop and up to 100% with raspberri pi 4 thi problem is usual solv by implement sleep function but consid i am record live time-seri data i can t afford loos any data sampl dure the sleep time i would like to know how time-crit process are handl not to overload cpu and how i can possibl optim my code respect cpu load on window 10 pc cpu load on raspberri pi 4,0.011627906976744186,3,so,infinite-loop|python|time-critical|while-loop,cpu optim of time-crit infinit loop in python,1,infinite loop,0.2477870136499405
1837,dotnet can onli know the size of the file by upload it consum bandwidth in your exampl the solut to thi problem is to set a smaller limit for the size of upload file the way dotnet work it will stream the file process it littl by littl onc it hit the max upload size it will return an error you are right that thi doesn t prevent an attack from upload mani larg file - dotnet will still have to upload/stream them until the max size is reach the way to mitig attack like these is through other mean - rate limit ip block ddo protect at the cdn etc,2020-03-30 07:12:27,368,60925644,i creat an api recent that allow video and audio file to be upload and it was work fine until one custom upload a larg video and i got thi error fail to read the request form multipart bodi length limit 134217728 exceed from mani post it s evid that the philosophi behind request size limit is to reduc the chanc of ddo attack pleas correct me if i m wrong what secur hole do i open up if i do not limit the max request length for file upload to my webserver? https://manage.accuwebhosting.com/knowledgebase/2997/aspnet-error--maximum-request-length-exceeded.html howev i upload a larg video myself and watch the bandwidth both on my local pc and on the server i have a vps for thi app and i can watch bandwidth use task manag s perform tab by select ethernet and see the graph of send and receiv the point is i saw that a high traffic go on for some minut when i was upload the file and then i saw that error thi mean that the resourc of the server are be consum even when there asp.net core reject the request so i don t understand thi part how asp.net core diminish the chanc of dos or ddo attack by limit request size while bandwidth is taken in reality? a logic way would to drop the request from the begin for content type if the request payload/bodi was too huge and even do not consum the bandwidth,0.035326086956521736,13,so,asp.net-core-mvc|ddos,how asp.net core prevent ddo attack by limit the request size,4,ddos|attacks|protection|denial of service,0.2476668357849121
31795,,2012-07-06 16:10:20.46 UTC,441,11365901,i have noticed this behavior only twice  once with oss software elasticsearch and once with some custom-written software  the behavior is such that launching a java application segfaults with exit code 6 and the only thing that worked was a reboot  the system appears healthy plenty of memory swap disk etc  system logs report nothing unusual but java would crash each time we tried to restart the application  the application was not logging any information about any problem when we tried to restart it which makes me think it was a problem with the jvm or that the segfault was occurring just before the application logging logic kicked in  is the problem with the jvm itself or is it the application?    jun  8 15:13:48 node3 kernel java[7362] segfault at 00000000417f71a8 rip 00002aaaaaf67812 rsp 00000000417f71b0 error 6  rebooting the linux host corrects the problem which i found odd  as if a condition in the jvm or application was persistent between attempts to restart like a shared resource outside of the running java program was left in an orphaned/mangled state - semaphore shared memory message queue but the program in question does not appear to use ipcs..  in this case the java application was having problems and java garbage collection was running constantly and was consuming hefty portions of cpu so we shutdown the app  attempts to restart failed with the above errors  not being anywhere near proficient in java internals i m not sure what would cause the segfault nor why rebooting would fix the problem   i m not a fan of rebooting systems to correct problems as reboots usually do not correct the root cause of a problem  this is not a repeated problem but i am puzzled why a reboot would correct this  limits on the running process are pretty generous and i don t see anything in logs indicating hitting a limit:limit                     soft limit           hard limit           units max cpu time              unlimited            unlimited            seconds max file size             unlimited            unlimited            bytes max data size             unlimited            unlimited            bytes max stack size            10485760             unlimited            bytes max core file size        0                    0                    bytes max resident set          unlimited            unlimited            bytes max processes             790527               790527               processes max open files            131072               131072               files max locked memory         32768                32768                bytes max address space         unlimited            unlimited            bytes max file locks            unlimited            unlimited            locks max pending signals       790527               790527               signals max msgqueue size         819200               819200               bytes max nice priority         0                    0 max realtime priority     0                    0       java is jdk1.6.0_29 host os is oracle linux rhel 5.8  any clues or insight,0.013605442176870748,6,so,elasticsearch|java|jvm|reboot|segmentation-fault,why would a linux system reboot correct the inability to launch a java application segfault,1,segmentation fault,0.24678963422775269
5091,"perhaps this explains what you are looking for weaknesses in the key scheduling algorithm of rc4 scott fluhrer itsik mantin and adi shamir  i found a copy here: http://www.crypto.com/papers/others/rc4_ksaproc.pdf   the weak keys you are talking about are exploited by the  fms attack  as correctly pointed out by another user     it would be great if someone enlightened me about how they reveal secret wep keys?    it s not easy keep in mind this is a relatively complex cryptographic attack it s not a simple dictionary attack or something like that  wep is should we say  was ? based on a cryptographic algorithm called rc4 the way rc4 works is the following  1 starting from a key - in our case,a shared key concatenated with an iv - it computes an internal state s[i] which is a pseudorandom array of 256 8-bit values through a key scheduling algorithm ksa  2 this internal state is the input of a block prga - pseudo-random generation algorithm that generates one pseudo-random byte k[i]  3 the internal state is changed and fed again into the prga which produces another pseudo-random byte k[i]+1 the sequence of pseudo-random bytes is known as keystream  4 the message plaintext is xor d with the keystream because of the properties of the xor operator this is like xoring each pseudo-random byte of keystream with a byte of message indeed that s what happens  one thing you have to know about the xor it is always true that a ⊕ b ⊕ b = a    the fms attack  works as follows   because wep is used in wi-fi which for technical reasons not related to security uses a particular type of header the first byte of any message protected by wep is known and is 0xaa aa in hexadecimal applying the xor property and considering that every byte of the ciphertext is derived separately we can get the first byte of keystream let m1 = 0xaa be the first byte of plaintext and c1 the first byte of ciphertext the first byte of keystream is m1 ⊕ c1   remember that the fixed shared key is concatenated with the iv which changes at every packet but is always known to the attacker since it s transmitted in clear as the shared key is constant a key is weak if the iv is weak  let s focus now on the first three bytes of keystream k[0] k[1] k[2]  as the keystream starts with the iv k[0,1,2] are the only three bytes of the iv and as such are known  the attacker starts with these bytes and loads them into the ksa if the iv is weak the attacker can get a possible value of the fourth byte of the key by repeating this procedure on several packets the attacker can get a pretty good idea of the value of the 4th 5th bytes and so on     what are these weak ivs?   as we saw weak ivs are ivs which allow to get hints about the key one byte at a time these hints get more and more concrete as the attacker collects more and more packets  more specifically an iv is weak in the sense of the fms attack if it is of some particular kind such as for example a+3::ff:x where a is the byte of the key to be found ff is 255 in decimal and x is an arbitrary 8-bit value     can we somehow stop or slow down wep cracking by avoiding usage of weak ivs?   we can stop  this attack  by avoiding usage of weak ivs but we cannot prevent wep cracking at all wep is broken in many ways most of which would work even if the underlying cryptographic algorithm wasn t broken as rc4 is for example through the fms attack   do not use wep period  there s no reason to do that anymore",2016-10-25 08:56:10,748,140791,"most of us dealing with wireless security must have cracked a wep key and while doing that must have come across texts like this     weak ivs reveal more information about the secret part of the wep key than others--about 9,000 weak ivs out of 16,000,000 possible ones   what are these weak ivs? it would be great if someone enlightened me about how they reveal secret wep keys? can we somehow stop or slow down wep cracking by avoiding usage of weak ivs",0.03877005347593583,29,sse,wep|wifi|wireless,what are weak ivs? can we somehow stop or slow down wep cracking by avoiding usage of them,4,exploit|attacks|weakness|protection,0.24558331072330475
67703,a relatively user-friendly way of mitigating brute-force attacks is delaying the minimum time between attempts the first time your user enters wrong credentials you let him wait 1 second before he can try again the second time you let him wait 2 seconds the 3rd time you make him wait 4 seconds 4th time 8 seconds and so on you also base this on the username that is used to authenticate not any ip addresses if there hasn t been an attempt in the past 5 minutes or if the user authenticated successfully you reset the counter  the result is that a user that makes a typo in their password isn t affected the first few times but any brute forcers will very quickly reach a point where brute-forcing is effectively not viable anymore   aside from preventing your web application against brute-force attacks you should also ensure standard password protection practices like hashing &amp salting preferably with pbkdf2 or bcrypt secure password resetting and mitigation against username enumeration  but i assume that since you post on here you already know that  a good compromise between user experience and security would be to have ip-based captchas that trigger after a few failed logins from a particular ip regardless of username    this approach isn t vulnerable to dos attacks against a single user by bruteforcing his account until the backoff time reaches several hours/days and prevents the legitimate owner of the account from logging in    the number of people stuck behind a nat isn t that high and it s better to slightly degrade their experience with a captcha rather than prioviding attackers with the ability to completely dos an account and lock out their legitimate owners    it depends on what your app is for and how long the session lifetime is but if it s something like stack exchange then people usually don t log in and out frequently    as for your concerns about using sessions to track incorrect logins you are right that s pointless since it ll work for legitimate users but an attacker won t even bother storing the session cookies which means on each try he ll get a new session and new login attempts without captcha  for the ip changing yes that s a bit of an issue but an ip is still a cost to the attacker eventually he ll run out of proxies and/or compromised machines in his botnet and he will have to buy more you should also always require a captcha if the ip is in an open proxy database search for one on google or in the list of tor exit nodes that way an attacker won t be able to use these free solutions and will have to rent a botnet or some premium proxies that aren t yet in the blacklists  i ve been doing some research on mitigating brute force attacks and came across this post i recently implemented the following approach  in a 24 hour period on 20 or more failed authentication attempts for a single ip address we require captcha for each subsequent attempt at 100 failed attempts we blackhole requests but give no indication that the request was blackholed we just keep returning the standard error message  for us this is reasonable as we are not worried about large amounts of people logging in from the same ip and we believe our thresholds are high enough to where a normal user would not be affected its trivial to send an alert at 100 failures or if a username appears across multiple ip addresses  we log everything in a database we do concede that a botnet could use a large swath of ips however we log the username that an ip failed to authenticate with this table is generally checked once per day so the potentially exists for us to identify a large scale brute force attack targeting a single user  we also recently enhanced our password requirements to increase character length and complexity as well as not allowing passwords that are in various password dictionaries our login page is no-indexed in google not in robots.txt use the meta robots tag as attackers can check your robots.txt for interesting pages finally administrator accounts require two factor authentication  still we accept the risk that a brute force hack is possible,2014-11-18 07:53:32,897,73095,i want to cover the possible cases of attacking my application already has captcha and two-factor authentication but how can i avoid a tiny attack without annoying my users? the possible cases that i m thinking to cover are       show captcha after 3 failed login attempts based on session but the problem is that some related articles said it should not be based on asp.net session as it somehow could be cleared    showing the two factor authentication after the captcha but should i also show the captcha based on the failed count from the previous step? or i should count from the beginning?    also i m thinking of blocking the user s ip for a certain period but that might affect other users working from same ip! what if the hacker has a tool for changing the ip periodically?    could you please advise me with references if it is possible what is the best way to cover these security issues,0.020066889632107024,18,sse,captcha|penetration-test|web-application,best practice in web application security authentication to avoid bruteforce attack,5,attacks|protection|vulnerability|penetration test|denial of service,0.24506130814552307
51618,"read in the dictionary from file store it in a   set up your java application as a service that runs continuously since you said it gets called many times per second then your   will be cached in ram  i would load the file into a   at startup of the application and then use it as you describe  i would store the data in a database for faster load times  definitely do not have the application startup and shutdown every time it is called have it as a service that waits for io using asynchronous i/o such as  netty   the fastest is a hard coded map in memory.if u a have a huge file you can use a memory mapped file    this approach is a bit problematic though,in practice you will want to partition the fileon line breaks i.e read until the 100th line clean the buffer and read some more",2013-05-02 19:52:30.02 UTC,255,16346571,i have a java application which is started and stopped multiple times per second over hundreds of millions of items called from an external script   the purpose of this application is to look for a certain key in a never  ever ever  changing   ~30k keys and to return the value very easy      question what is more efficient when used multiple times per second          hard-coded dictionary in a      read an external file with a       ...amaze me with your other ideas       i know hard-coding is  evil  but sometimes you need to be evil to be efficient :,0.0196078431372549,5,so,coding-style|dictionary|hardcode|java|performance,dictionary hard-coded vs external file,2,hardcoded|hard coded,0.24474076926708221
64631,,2016-08-24 13:49:31,56,134828,nikto reports the following via the ssl-dh-params nse script   why is the dh group reported as weak dh group 1 when group 1 should have a modulus length of 768  according to sources such as this ? this as you can see is 1024 which should be group 2,0.03571428571428571,2,sse,diffie-hellman|logjam|vulnerability,clarification on dh groups,2,weakness|vulnerability,0.24463225901126862
58592,this helped in resolving the problem    thank you dan mašek! it was all about realising device context,2018-12-10 20:02:58.48 UTC,94,53712809,this script looks for a button and clicks it when possible   computer works slower and slower while running this script i guess some variables are being overwritten without deleting from memory i tried adding some sleep to the loop but it didn t solve the problem - it slows down slower but still regularly do you have any ideas what might cause it,0.02127659574468085,2,so,infinite-loop|performance|python|python-3.x|win32gui,simple script with infinite loop slows down the computer,1,infinite loop,0.24139437079429626
66966,if this were a denial of service attack you d be seeing those 15k messages covering less than an hour -- probably far less  this is just the botnet-based brute-force attack on ssh passwords that constitutes part of the background noise of the internet  make sure you re using strong passwords or better yet key-based authentication and that you ve disabled root login over ssh and don t worry about it,2014-11-10 05:43:46,123,72638,when i m checking my log i found like 15k events of  pam servicesshd ignoring max retries 6 > 3   i know this might be normal and considered as brute-force attack but can it be classified as dos attempt?  sample of the log,0.06504065040650407,8,sse,brute-force|denial-of-service|linux,can this be a dos attack,2,attacks|denial of service,0.2405756115913391
20767,here a batch bruteforcer 3 minutes to find your code lol   you can check the needed time in    i cannot see how this answer could do any harm because if you know the batch source code then you would probably know how to start the program anyway  so let s try and enter   this should throw an error but the batch continues and therefore you bypass the if clause  type   in your console that will bypass the password protection   scnr    anyway there is no injection hole in that code,2014-04-19 19:58:32.667 UTC,161,23174804,so i made a very simple very non-secure batch program which compares the password you enter to the password in the program now i want to see if i can somehow bypass it i´m personally thinking of something along the similar to sql injection the only restriction is you can´t read the source code so any suggestions?   this is batch for      edit you also can´t bruteforce it,0.043478260869565216,7,so,batch-file|password-protection,bypass non-secure password,3,bypass|protection|sql injection,0.24055418372154236
25296,you can never protect yourself fully against both dos attacks and unexpected timeouts  i suggest that you scale the allowed timeout with the amount of data already sent start with a shart timeout and increase it as you send more and more data  dos attackers and defunct clients will likely open many connections but won t bother reading from them you want to close this kind of connection fast  clients who have received tens or hundreds of mb of data should be allowed much greater timeouts  example   initial  500 ms  after 1 mb 2 s  after 100 mb 10 s,2017-12-14 12:37:58.613 UTC,278,47813577,i am transferring files from server to clients using nonblocking sockets some files may be quite big hundreds of megabytes a separate thread handles each client   sometimes   timeouts and the server closes the connection to prevent malicious clients from using up server resources i discovered this can happen even when the client is still trying to read the data in such case the client gets   when calling    i figured out that the server repeatedly sends some chunks of the file and at some point the socket may remain not ready for writing for some seconds i assume this is because the data hasn t been sent yet and the corresponding kernel buffer is full however this causes the timeout which leads the server to close the connection  when i increase the value of   the error happens less often what is the best way to make sure unexpected timeouts don t happen?  the server is supposed to run on multiple platforms so i cannot really use an os-specific solution,0.017985611510791366,5,so,c|sockets,preventing timeout while transferring files between 2 peers,3,attacks|protection|denial of service,0.24048365652561188
57834,,2014-08-14 11:17:24.133 UTC,152,25306743,today i was looking for a way to make our servers more robust against a very special way of dos attack  we use bcrypt with a strength of 12 to store user passwords.validation of a password on our environments may take up to 500ms  it s acceptable for a user on login.i think somebody may flood our servers with login request with invalid passwords to take it under heavy load  first i thought this problem can only occur with an existing user but then during debugging i found this code in the daoauthenticationprovider   in case of a usernamenotfoundexception it checks the provided password against a usernotfoundencodedpassword! also here the system needs the same calculation time cause the usernotfoundencodedpassword also has a strength of 12 where is it set? how can i avoid that calculation? do i have to write my own authenticationprovider,0.019736842105263157,3,so,authentication|denial-of-service|java|spring-security,spring authentication avoid unnecessary bcrypt operation,2,attacks|denial of service,0.24012908339500427
