tag,DownVotes,user_id,rownum
"php","4","401025","4"
"jquery","3","401025","5"
"php","8","401446","1"
"html","3","401446","2"
"magento","3","401446","3"
"regex","2","401446","4"
"css","2","401446","5"
"c#","52","401728","1"
".net","18","401728","2"
"sql","14","401728","3"
"linq","13","401728","4"
"algorithm","8","401728","5"
"java","3","402033","1"
"pdf","2","402033","2"
"itext","2","402033","3"
"security","1","402033","4"
"functional-programming","1","402033","5"
"uiwebview","1","402231","1"
"webview","1","402231","2"
"ios","1","402231","3"
"php","30","402240","1"
"base64","22","402240","2"
"validation","22","402240","3"
"html","4","402240","4"
"purge","3","402240","5"
"php","41","402253","1"
"mysql","36","402253","2"
"python","9","402253","3"
"javascript","8","402253","4"
"database","7","402253","5"
"content-security-policy","3","402777","1"
"apache","2","402777","2"
"javascript","2","402777","3"
"http-headers","1","402777","4"
"google-chrome","1","402777","5"
"java","12","403132","1"
"spring","7","403132","2"
"servlets","3","403132","3"
"json","3","403132","4"
"spring-data","2","403132","5"
"php","7","403147","1"
"pdf","2","403147","2"
"global-variables","2","403147","3"
"mysql","2","403147","4"
"javascript","2","403147","5"
"javascript","1","403991","1"
"minify","1","403991","2"
"uglifyjs","1","403991","3"
"uglifyjs2","1","403991","4"
"css","68","404335","1"
"html","46","404335","2"
"php","45","404335","3"
"docx","11","404335","4"
"ms-word","11","404335","5"
"javascript","4","404581","1"
"parsley.js","3","404581","2"
"symfony","3","404581","3"
"validation","2","404581","4"
"rest","1","404581","5"
"c#","14","404854","1"
"html","6","404854","2"
".net","6","404854","3"
"overflow","5","404854","4"
"html-table","5","404854","5"
"c++","29","404970","1"
"c","8","404970","2"
"global-variables","4","404970","3"
"extern","4","404970","4"
"pointers","3","404970","5"
"ruby","69","405017","1"
"swift","5","399439","3"
"arrays","3","399439","4"
"swift3","2","399439","5"
"php","9","399584","1"
"jquery","2","399584","2"
"html","2","399584","3"
"oop","2","399584","4"
"javascript","2","399584","5"
"javascript","3","399704","1"
"html","2","399704","2"
"memory-leaks","1","399704","3"
"iframe","1","399704","4"
"app-engine-ndb","1","399704","5"
"ios","6","399707","1"
"iphone","3","399707","2"
"c","3","399707","3"
"while-loop","2","399707","4"
"frontend","2","399707","5"
"arrays","1","399723","1"
"browser-detection","1","399723","2"
"javascript","1","399723","3"
"internet-explorer","1","399723","4"
"conditional-comments","1","399723","5"
"ios","25","400056","1"
"iphone","20","400056","2"
"objective-c","12","400056","3"
"ipad","11","400056","4"
"xcode","10","400056","5"
"c#","97","400547","1"
".net","35","400547","2"
"asp.net","15","400547","3"
"async-await","8","400547","4"
"linq","8","400547","5"
"android","28","440602","1"
"android-softkeyboard","6","440602","2"
"visibility","6","440602","3"
"image-processing","5","440602","4"
"ocr","5","440602","5"
"php","9","441515","1"
"mysql","3","441515","2"
"pdo","2","441515","3"
"truncate","2","441515","4"
"html","2","441515","5"
"c","7","441575","1"
"dynamic","3","441575","2"
"arrays","3","441575","3"
"printf","2","441575","4"
"memory-address","2","441575","5"
"java","11","441902","1"
"spring","7","441902","2"
"spring-security","5","441902","3"
"spring-mvc","5","441902","4"
"exe","1","441902","5"
"coding-style","32","442006","1"
"cuda","13","442006","2"
"c++","5","442006","3"
"nvidia","4","442006","4"
"parallel-processing","4","442006","5"
"scala","4","442362","1"
"concurrency","2","442362","2"
"scheduled-tasks","1","442362","3"
"parser-combinators","1","442362","4"
"parsing","1","442362","5"
"javascript","36","442580","1"
"c#","7","442580","2"
"html","4","442580","3"
"selecteditem","3","442580","4"
"silverlight","3","442580","5"
"java","3","442724","1"
"php","2","442724","2"
"exception-handling","2","442724","3"
"exception","2","442724","4"
"sha1","1","442724","5"
"java","55","443515","1"
"multithreading","5","443515","2"
"file-io","5","443515","3"
"filepath","4","443515","4"
"routing","4","443515","5"
"python","61","444036","1"
"django","16","444036","2"
"regex","9","444036","3"
"sqlalchemy","9","444036","4"
"linux","7","444036","5"
"c++","30","444088","1"
"cocos2d-iphone","7","444088","2"
"qt","7","444088","3"
"time","6","444088","4"
"box2d","4","444088","5"
"django","37","444705","1"
"django-models","37","444705","2"
"uuid","36","444705","3"
"primary-key","36","444705","4"
"content-type","36","444705","5"
"jquery","2","445073","1"
"python","1","445073","2"
"http-status-code-400","1","445073","3"
"http-status-codes","1","445073","4"
"dictionary","1","445073","5"
"python","39","445131","1"
"java","28","445131","2"
"android","18","445131","3"
"javascript","17","445131","4"
"taskaffinity","15","445131","5"
"bash","51","445221","1"
"shell","17","445221","2"
"linux","13","445221","3"
"awk","8","445221","4"
"unix","6","445221","5"
"python","1","453435","1"
"objective-c","1","453435","2"
"java","1","453435","3"
"boolean","1","453435","4"
"swing","1","453435","5"
"c#","2","453782","1"
"c++","1","453782","2"
"language-agnostic","1","453782","3"
"combobox","1","453782","4"
"execution","1","453782","5"
"c++","16","453803","1"
"c#","4","453803","2"
"for-loop","3","453803","3"
"visual-c++","3","453803","4"
"pointers","3","453803","5"
"html","8","453953","1"
"php","8","453953","2"
"jquery","6","453953","3"
"mysql","5","453953","4"
"list","3","453953","5"
"java","2","454470","1"
"jpa","2","454470","2"
"intellij-idea","1","454470","3"
"types","1","454470","4"
"orm","1","454470","5"
"php","77","454533","1"
"javascript","50","454533","2"
"jquery","42","454533","3"
"html","39","454533","4"
"regex","31","454533","5"
"json.net","2","454646","1"
"html","2","454646","2"
"deserialization","2","454646","3"
"javascript","2","454646","4"
"c#","2","454646","5"
"react-native","26","454967","1"
"reactjs","17","454967","2"
"graph","1","414272","2"
"rdtsc","1","414272","3"
"c++","1","414272","4"
"machine-learning","1","414272","5"
"c","3","414279","1"
"cygwin","3","414279","2"
"batch-file","3","414279","3"
"perl","2","414279","4"
"gcc","1","414279","5"
"php","5","414458","1"
"html","5","414458","2"
"css","5","414458","3"
"arrays","2","414458","4"
"android","2","414458","5"
"iphone","1","415020","1"
"pastie","1","415020","2"
"objective-c","1","415020","3"
"api","1","415020","4"
"pastebin","1","415020","5"
"xml","138","415448","1"
"xslt","33","415448","2"
"xsd","31","415448","3"
"java","29","415448","4"
"xpath","20","415448","5"
"c++","395","415784","1"
"c++11","42","415784","2"
"c","36","415784","3"
"templates","35","415784","4"
"string","28","415784","5"
"getcwd","1","415823","1"
"windows-xp","1","415823","2"
"lua","1","415823","3"
"php","4","416354","1"
"duck-typing","4","416354","2"
"types","4","416354","3"
"objective-c","3","416397","1"
"cocoa-touch","2","416397","2"
"ios","1","416397","3"
"device-orientation","1","416397","4"
"memory-management","1","416397","5"
"php","6","416554","1"
"codeigniter","5","416554","2"
"javascript","1","416554","3"
"tabs","1","416554","4"
"google-maps","1","416554","5"
"c#","5","416574","1"
"linq","1","416574","2"
"c","1","416574","3"
"wpf","1","416574","4"
"material-design","1","416574","5"
"ios","5","416600","1"
"iphone","4","416600","2"
"objective-c","2","416600","3"
"ipad","2","416600","4"
"cocoa","1","416600","5"
"python","72","464744","1"
"javascript","49","464744","2"
"css","31","464744","3"
"html","29","464744","4"
"jquery","27","464744","5"
"java","74","464988","1"
"android","40","464988","2"
"c","38","464988","3"
"arrays","14","464988","4"
"string","9","464988","5"
"bash","85","465183","1"
"regex","46","465183","2"
"linux","44","465183","3"
"perl","43","465183","4"
"shell","33","465183","5"
"ios","22","465677","1"
"xcode","12","465677","2"
"iphone","11","465677","3"
"objective-c","10","465677","4"
"xcconfig","7","465677","5"
"python","2","465838","1"
"buildbot","1","465838","2"
"path","1","465838","3"
"relative-path","1","465838","4"
"file","1","465838","5"
"mysql","63","466826","1"
"php","49","466826","2"
"sql","13","466826","3"
"bash","7","466826","4"
"arrays","7","466826","5"
"java","28","466862","1"
"jdbc","13","466862","2"
"firebird","9","466862","3"
"sql","8","466862","4"
"mysql","3","466862","5"
"php","23","468027","1"
"codeigniter","6","468027","2"
"mysql","5","468027","3"
"arrays","2","468027","4"
"pdo","2","468027","5"
"ruby-on-rails","8","468641","1"
"devise","5","468641","2"
"javascript","2","468641","3"
"mootools","2","468641","4"
"ruby-on-rails-3","2","468641","5"
"ios","52","468724","1"
"objective-c","40","468724","2"
"iphone","27","468724","3"
"swift","15","468724","4"
"xcode","6","468724","5"
"android","95","473070","1"
"java","47","473070","2"
"scheduled-tasks","15","473070","3"
"alarmmanager","15","473070","4"
"c++","11","473070","5"
"c#","24","473648","1"
"jquery","19","473648","2"
"javascript","11","473648","3"
"asp.net","9","473648","4"
"html","8","473648","5"
"javascript","18","473914","1"
"php","5","473914","2"
"jquery","5","473914","3"
"hash","5","473914","4"
"perfect-hash","5","473914","5"
"java","42","474189","1"
"encryption","6","474189","2"
"random","5","474189","3"
"eclipse","4","474189","4"
"aes","4","474189","5"
"java","23","474283","1"
"git","17","474283","2"
"ssh","9","474283","3"
"generics","4","474283","4"
"tree","4","474283","5"
"r","41","474349","1"
"regex","3","474349","2"
"replace","3","474349","3"
"data.table","3","474349","4"
"list","3","474349","5"
"php","12","475125","1"
"javascript","11","475125","2"
"html","10","475125","3"
"css","5","475125","4"
"canvas","3","475125","5"
"php","21","476543","1"
"laravel","5","476543","2"
"mysql","4","476543","3"
"strlen","2","476543","4"
"arrays","2","476543","5"
"c++","153","476681","1"
"c","35","476681","2"
"c++11","19","476681","3"
"qt","17","476681","4"
"gcc","17","476681","5"
"javascript","7","476712","1"
"reactjs","3","476712","2"
"transpose","1","461148","4"
"html-table","1","461148","5"
"cakephp","25","461173","1"
"php","7","461173","2"
"cakephp-2.0","5","461173","3"
"cakephp-2.1","3","461173","4"
"controller","2","461173","5"
"php","20","461186","1"
"javascript","10","461186","2"
"css","8","461186","3"
"jquery","8","461186","4"
"html","6","461186","5"
"jpeg","2","461295","1"
"image","2","461295","2"
"image-processing","2","461295","3"
"computer-vision","2","461295","4"
"compression","1","461295","5"
"django","16","461343","1"
"python","9","461343","2"
"api","3","461343","3"
"rest","3","461343","4"
"django-rest-framework","3","461343","5"
"javascript","2","462347","1"
"blob","1","462347","2"
"jquery","1","462347","3"
"post","1","462347","4"
"node.js","1","462347","5"
"java","9","462445","1"
"c++","9","462445","2"
"c","6","462445","3"
"string","5","462445","4"
"algorithm","4","462445","5"
"iphone","16","462533","1"
"objective-c","13","462533","2"
"ios","12","462533","3"
"case-sensitive","6","462533","4"
"nsstring","6","462533","5"
"javascript","182","462627","1"
"html","173","462627","2"
"css","134","462627","3"
"jquery","122","462627","4"
"php","84","462627","5"
"select","5","462702","1"
"tsql","5","462702","2"
"git","5","462702","3"
"sql","5","462702","4"
"sql-server","5","462702","5"
"limit","2","463061","1"
"memory","2","463061","2"
"algorithm","2","463061","3"
"java","2","463061","4"
"visual-studio","1","463061","5"
"sql","2","463192","1"
"c#","1","463192","2"
"join","1","463192","3"
"sql-server","1","463192","4"
"clr","1","463192","5"
"javascript","2","463196","1"
"ms-office","1","463196","2"
"office-interop","1","463196","3"
"canvas","1","463196","4"
"internet-explorer","1","463196","5"
"python","11","463213","1"
"ipython","6","463213","2"
"ipython-notebook","5","463213","3"
"pelican","2","463213","4"
"matrix","2","463213","5"
"prolog","15","463243","1"
"list","4","463243","2"
"swi-prolog","3","463243","3"
"prolog-dif","2","463243","4"
"dcg","2","463243","5"
"javascript","1","463676","1"
"internet-explorer","1","463676","2"
"json","1","463676","3"
"parsing","1","463676","4"
"asp.net-mvc","16","463785","1"
"c#","15","463785","2"
"asp.net","11","463785","3"
"asp.net-web-api","10","463785","4"
"asp.net-mvc-3","8","463785","5"
"c++11","3","463825","1"
"c++","3","463825","2"
"cygwin","2","463825","3"
"javascript","2","463825","4"
"gcc","2","463825","5"
"parallel-processing","9","463827","1"
"cuda","7","463827","2"
"c++","7","463827","3"
"fortran","5","463827","4"
"c","5","463827","5"
"javascript","55","464709","1"
"jquery","40","464709","2"
"c#","39","464709","3"
"linux","29","464709","4"
"python","28","464709","5"
"php","19","468793","1"
"css","18","468793","2"
"jquery","16","468793","3"
"html","16","468793","4"
"javascript","13","468793","5"
"python","4","469072","1"
"python-3.x","3","469072","2"
"tuples","3","469072","3"
"iterable-unpacking","3","469072","4"
"geodjango","1","469072","5"
"django","3","469514","1"
"csrf","3","469514","2"
"python","3","469514","3"
"ajax","3","469514","4"
".net","4","469563","1"
"c#","4","469563","2"
"sql-server","3","469563","3"
"string-formatting","3","469563","4"
"iphone","3","469563","5"
"selenium","2","469701","1"
".net","2","469701","2"
"c#","2","469701","3"
"touch","2","469701","4"
"visual-studio-2010","2","469701","5"
"c++","118","469935","1"
"c","27","469935","2"
"pointers","19","469935","3"
"c++11","16","469935","4"
"arrays","13","469935","5"
"sql","2","470530","1"
"r","1","470530","2"
"sql-server","1","470530","3"
"mysql","1","470530","4"
"coldfusion","3","470838","1"
"coldfusion-9","1","470838","2"
"model-view-controller","1","470838","3"
"soa","1","470838","4"
"model","1","470838","5"
"hsqldb","11","471070","1"
"java","5","471070","2"
"embedded-database","2","471070","3"
"derby","2","471070","4"
"h2","2","471070","5"
"java","4","471149","1"
"string","2","471149","2"
"junit","1","471149","3"
"guice","1","471149","4"
"mockito","1","471149","5"
"c++","21","471160","1"
"java","21","471160","2"
"eclipse","15","471160","3"
"scala","4","361247","5"
"c++","36","361535","1"
"binary","21","361535","2"
"casting","21","361535","3"
"c++11","5","361535","4"
"string","5","361535","5"
"ruby-on-rails","2","361638","1"
"bdd","1","361638","2"
"ruby","1","361638","3"
"testing","1","361638","4"
"csv","1","361638","5"
"javascript","40","361684","1"
"jquery","20","361684","2"
"html","19","361684","3"
"c#","16","361684","4"
"dictionary","15","361684","5"
"javascript","21","361762","1"
"jquery","10","361762","2"
"html","5","361762","3"
"arrays","3","361762","4"
"anchor","3","361762","5"
"ruby","4","361923","1"
"shuffle","2","361923","2"
"singleton-methods","2","361923","3"
"scope","2","361923","4"
"isolation-level","1","361923","5"
"mysql","1","362110","1"
"ruby","1","362110","2"
"facebook","1","362110","3"
"types","1","362110","4"
"ruby-on-rails","1","362110","5"
"git-rebase","3","362378","1"
"rebase","3","362378","2"
"git","3","362378","3"
"ruby-on-rails","2","362378","4"
"networking","1","362378","5"
"php","81","362536","1"
"javascript","66","362536","2"
"node.js","40","362536","3"
"html","30","362536","4"
"jquery","30","362536","5"
"iphone","1","418783","1"
"communication","1","418783","2"
"sockets","1","418783","3"
"connection","1","418783","4"
"java","17","419075","1"
"javascript","14","419075","2"
"jquery","10","419075","3"
"html","8","419075","4"
"php","4","419075","5"
"tensorflow","35","419116","1"
"python","11","419116","2"
"math","5","419116","3"
"gpu","4","419116","4"
"neural-network","2","419116","5"
"php","5","419404","1"
"mongodb","2","419404","2"
"python","2","419404","3"
"format","2","419404","4"
"magic-quotes-gpc","2","419404","5"
"javascript","380","419970","1"
"node.js","218","419970","2"
"jquery","114","419970","3"
"require","51","419970","4"
"google-closure-compiler","47","419970","5"
"xcode","1","420081","1"
"xcode6","1","420081","2"
"ad-hoc-distribution","1","420081","3"
"ios","1","420081","4"
"c++","20","420683","1"
"c++11","11","420683","2"
"language-lawyer","5","420683","3"
"constexpr","4","420683","4"
"static","3","420683","5"
"javascript","4","420688","1"
"php","3","420688","2"
"parsing","3","420688","3"
"django","2","420688","4"
"escaping","2","420688","5"
"unity3d","7","420787","1"
"c#","7","420787","2"
"rotation","3","420787","3"
"xlsx","2","420787","4"
".net","2","420787","5"
"java","4","421137","1"
"c++","2","421137","2"
"android","1","421137","3"
"sockets","1","421137","4"
"serialization","1","421137","5"
"java","89","421195","1"
"c++","87","421195","2"
"c","64","421195","3"
"linux","34","421195","4"
"c#","32","421195","5"
"php","171","421223","1"
"collections","65","421223","2"
"functional-programming","65","421223","3"
"git","39","421223","4"
"arrays","14","421223","5"
"c#","14","477878","1"
"php","10","477878","2"
"mysql","10","477878","3"
"sql","9","477878","4"
".net","8","477878","5"
"android","9","477997","1"
"rounded-corners","2","477997","2"
"android-imageview","2","477997","3"
"java","2","477997","4"
"duration","1","477997","5"
"javascript","1","478176","1"
"regex","1","478176","2"
"git","1","478176","3"
"passwords","1","478176","4"
"git-branch","1","478176","5"
"java","2","479136","1"
"maven","1","479136","2"
"ruby-on-rails","3","479167","1"
"ruby","1","479167","2"
"devise","1","479167","3"
"c++","7","479230","1"
"cout","5","479230","2"
"c#","2","479230","3"
"wpf","1","479230","4"
"clipboard","1","479230","5"
"selenium","1","479558","1"
"watir","1","479558","2"
"xpath","1","479558","3"
"internet-explorer","1","479558","4"
"python","1","479558","5"
"c++","24","479574","1"
"visual-studio","4","479574","2"
"c","3","479574","3"
"return-value","3","479574","4"
"optimization","3","479574","5"
"python","62","479633","1"
"subprocess","7","479633","2"
"comparison","6","479633","3"
"dictionary","6","479633","4"
"kill","4","479633","5"
"ruby","57","479863","1"
"ruby-on-rails","41","479863","2"
"postgresql","30","479863","3"
"javascript","30","479863","4"
"ruby-on-rails-3","24","479863","5"
"c#","50","479869","1"
"c++","16","479869","2"
"css","16","479869","3"
"promise","3","423491","3"
"comparison","3","423491","4"
"jquery","3","423491","5"
"event-propagation","2","423871","1"
"dom","2","423871","2"
"javascript","2","423871","3"
"php","1","423871","4"
"validation","1","423871","5"
"java","5","423991","1"
"runnable","1","423991","2"
"jar","1","423991","3"
"jvm","1","423991","4"
"mockito","1","423991","5"
"iphone","3","424124","1"
"objective-c","3","424124","2"
"html","2","424124","3"
"javascript","2","424124","4"
"jquery","2","424124","5"
"asp.net-mvc-3","4","425260","1"
"c#","4","425260","2"
"asp.net-mvc-2","3","425260","3"
"dump","2","425260","4"
"object","2","425260","5"
"javascript","59","425680","1"
"jquery","42","425680","2"
"html","32","425680","3"
"css","29","425680","4"
"image","12","425680","5"
"java","3","425722","1"
"enums","2","425722","2"
"nullpointerexception","2","425722","3"
"ascii","1","425722","4"
"postgresql","1","425722","5"
"html","1","426092","1"
"notepad++","1","426092","2"
"code-formatting","1","426092","3"
"asp.net","2","426361","1"
"master-pages","2","426361","2"
"javascript","10","426379","1"
"arrays","9","426379","2"
"php","6","426379","3"
"concatenation","5","426379","4"
"string","5","426379","5"
"java","24","426412","1"
"function","4","426412","2"
"bash","4","426412","3"
"parameter-passing","4","426412","4"
"circular-dependency","4","426412","5"
"c#","9","426455","1"
"streaming","4","426455","2"
"asp.net","4","426455","3"
"protected","4","426455","4"
"file-io","4","426455","5"
"javascript","3","426662","1"
"c#","3","426662","2"
"python","2","426662","3"
"c++","1","426662","4"
"stl","1","426662","5"
"sql","63","426671","1"
"sql-server","35","426671","2"
"mysql","34","426671","3"
"pivot","17","426671","4"
"sql-server-2008","17","426671","5"
"c#","28","426894","1"
"asp.net","9","426894","2"
".net","6","426894","3"
"javascript","5","426894","4"
"string","5","426894","5"
"azure","4","426962","1"
"process","1","426962","2"
"rras","1","426962","3"
"azure-web-sites","1","426962","4"
"networking","1","426962","5"
"objective-c","75","427309","1"
"c","52","427309","2"
"ios","48","427309","3"
"iphone","28","427309","4"
"c#","27","427309","5"
"git-pull","4","490930","1"
"git","4","490930","2"
"python","3","490930","3"
"python-2.x","2","490930","4"
"printing","2","490930","5"
"ios","9","490953","1"
"iphone","7","490953","2"
"objective-c","5","490953","3"
"swift","4","490953","4"
"wkwebview","3","490953","5"
"mysql","169","491243","1"
"sql","150","491243","2"
"php","65","491243","3"
"c#","36","491243","4"
"sql-server","21","491243","5"
"php","35","491494","1"
"mysql","7","491494","2"
"ajax","5","491494","3"
"xmlhttprequest","5","491494","4"
"php-ini","4","491494","5"
"c++","20","491645","1"
"c","4","491645","2"
"extern","3","491645","3"
"stl","3","491645","4"
"language-lawyer","3","491645","5"
"iphone","27","491980","1"
"ios","26","491980","2"
"objective-c","23","491980","3"
"xcode","6","491980","4"
"uitableview","5","491980","5"
"javascript","30","492335","1"
"google-maps","25","492335","2"
"google-maps-api-3","21","492335","3"
"coldfusion","10","492335","4"
"jquery","9","492335","5"
"c++","19","492336","1"
"ffmpeg","7","492336","2"
"qt","6","492336","3"
"networking","5","492336","4"
"sockets","5","492336","5"
"javascript","38","492364","1"
"node.js","13","492364","2"
"php","10","492364","3"
"html","6","492364","4"
"regex","6","492364","5"
"c#","40","492405","1"
".net","8","492405","2"
"asp.net","6","492405","3"
"nunit","5","492405","4"
"ssl","4","492405","5"
"android","9","492410","1"
"debugging","5","492410","2"
"eclipse","4","492410","3"
"java","3","492410","4"
"android-logcat","2","492410","5"
"git-merge","68","492513","1"
"git-flow","68","492513","2"
"git-branch","68","492513","3"
"git","68","492513","4"
"feature-branch","68","492513","5"
"php","65","492901","1"
"linux","16","492901","2"
"oop","8","492901","3"
"bash","8","492901","4"
"cpu","8","492901","5"
"c++","24","493106","1"
"c","9","493106","2"
"sockets","6","493106","3"
"c++14","5","493106","4"
"c++11","5","493106","5"
"css","15","454967","3"
"stylesheet","15","454967","4"
"navigator","3","454967","5"
"php","7","455257","1"
"url","5","455257","2"
"http","5","455257","3"
"uri","5","455257","4"
"urn","5","455257","5"
"java","4","455417","1"
"bitmask","1","455417","2"
"quartz-scheduler","1","455417","3"
"cronexpression","1","455417","4"
"image-processing","1","455417","5"
"javascript","11","455556","1"
"download","10","455556","2"
"ajax","10","455556","3"
"jquery","10","455556","4"
"jsp","8","455556","5"
"perl","4","455789","1"
"regex","1","455789","2"
"buffer","1","455789","3"
"io","1","455789","4"
"xhtml","1","455789","5"
"objective-c","2","455794","1"
"height","1","455794","2"
"dynamic","1","455794","3"
"printf","1","455794","4"
"ios","1","455794","5"
"sql-server","5","456266","1"
"c#","5","456266","2"
"sql","4","456266","3"
"json.net","3","456266","4"
"join","3","456266","5"
"iphone","10","456311","1"
"uigesturerecognizer","6","456311","2"
"uitableview","5","456311","3"
"uiview","3","456311","4"
"provisioning","1","456311","5"
"iphone","19","456851","1"
"objective-c","10","456851","2"
"ios","9","456851","3"
"cocoa-touch","4","456851","4"
"xcode","3","456851","5"
"file","3","457208","1"
"java","3","457208","2"
"out-of-memory","3","457208","3"
"file-io","3","457208","4"
"vim","33","457352","1"
"c++","23","457352","2"
"vi","13","457352","3"
"oracle","8","457352","4"
"bash","8","457352","5"
"ruby","1","457560","1"
"jquery","1","457723","1"
"javascript","1","457723","2"
"jquery-deferred","1","457723","3"
"ajax","1","457723","4"
"webserver","6","458042","1"
"html","6","458042","2"
"ajax","1","458042","3"
"json","1","458042","4"
"php","1","458042","5"
"javascript","36","458193","1"
"reactjs","35","458193","2"
"redux","26","458193","3"
"c#","22","458193","4"
".net","9","458193","5"
"delphi","58","458259","1"
"delphi-7","8","458259","2"
"delphi-xe2","5","458259","3"
".net","3","458259","4"
"pascal","3","458259","5"
"swift","2","458356","1"
"phalcon","2","458356","2"
"amazon-web-services","1","458356","3"
"query-builder","1","458356","4"
"php","1","458356","5"
"objective-c","9","458390","1"
"iphone","7","458390","2"
"date","4","458390","3"
"macos","4","458390","4"
"java","4","458390","5"
"php","6","458610","1"
"oop","3","458610","2"
"javascript","2","458610","3"
"model-view-controller","2","458610","4"
"request","2","458610","5"
"php","1","458901","1"
"regex","1","458901","2"
"c++","3","459146","1"
"css-selectors","2","459146","2"
"html","2","459146","3"
"css","2","459146","4"
"void-pointers","1","459146","5"
"javascript","5","459517","1"
"node.js","4","459517","2"
"c#","2","459517","3"
"function","1","459517","4"
"file-permissions","1","459517","5"
"java","7","459557","1"
"configuration","3","459557","2"
"jetty","3","459557","3"
"system-properties","3","459557","4"
"tcp","2","459557","5"
"android","20","526836","1"
"java","6","526836","2"
"timer","4","526836","3"
"jaxb","3","526836","4"
"marshalling","3","526836","5"
"php","3","527184","1"
"sql-injection","1","527184","2"
"xml","1","527184","3"
"sql","1","527184","4"
"csv","1","527184","5"
"javascript","33","527185","1"
"jquery","22","527185","2"
"sql","17","527185","3"
"css","16","527185","4"
"oracle","14","527185","5"
"oracle-apex","7","527513","1"
"oracle","3","527513","2"
"oracle-apex-5.1","2","527513","3"
"html","2","527513","4"
"jquery","2","527513","5"
"java","5","527531","1"
"multithreading","2","527531","2"
"memory-visibility","2","527531","3"
"synchronized","2","527531","4"
"thread-safety","2","527531","5"
"c","16","527574","1"
"c++","11","527574","2"
"algorithm","4","527574","3"
"assembly","3","527574","4"
"c-preprocessor","3","527574","5"
"wcf","2","528570","1"
"c#","1","528570","2"
"known-types","1","528570","3"
"xmlserializer","1","528570","4"
"inheritance","1","528570","5"
"llvm","1","528929","1"
"llvm-clang","1","528929","2"
"clang","1","528929","3"
"c","1","528929","4"
"c++","1","528929","5"
"security","6","529337","1"
"web-applications","3","529337","2"
"brute-force","3","529337","3"
"licensing","1","529337","4"
"denial-of-service","1","529337","5"
"php","2","529407","1"
"if-statement","2","529407","2"
"tsql","1","529407","3"
"sql","1","529407","4"
"sql-server","1","529407","5"
"c++","83","529761","1"
"c++11","8","529761","2"
"pointers","5","529761","3"
"constants","5","529761","4"
"compiler-errors","5","529761","5"
"java","4","530591","1"
"spring","3","530591","2"
"session","3","530591","3"
"spring-mvc","3","530591","4"
"intellij-idea","1","530591","5"
"php","2","530630","1"
"entity-framework","2","530630","2"
"entity-framework-6","2","530630","3"
"jquery","1","530630","4"
"octave","1","530630","5"
"ant","1","531199","1"
"ios","3","531205","1"
"iphone","2","531205","2"
"rtf","1","531205","3"
"nsattributedstring","1","531205","4"
"character-encoding","1","531205","5"
"python","2","531310","1"
"text-segmentation","1","531310","2"
"c","1","531310","3"
"javascript","1","531310","4"
"jquery","1","531310","5"
"go","32","532430","1"
"slice","5","532430","2"
"php","5","532430","3"
"arrays","3","532430","4"
"jquery","3","532430","5"
"javascript","2","532901","1"
"cross-domain","1","532901","2"
"apache","1","532901","3"
"react-redux","1","532901","4"
"ios","1","532901","5"
".net","20","533120","1"
"c#","16","533120","2"
"database-design","14","533120","3"
"sql","11","533120","4"
"database","10","533120","5"
"python","20","533399","1"
"php","15","533399","2"
"javascript","15","533399","3"
"mysql","11","533399","4"
"mongodb","11","533399","5"
"phishing","1","533460","1"
"asp.net-mvc","1","533460","2"
"tfs","1","533460","3"
"sql","1","533460","4"
"azure","1","533460","5"
"ios","9","533471","1"
"objective-c","5","533471","2"
"uicollectionviewcell","3","533471","3"
"uicollectionview","3","533471","4"
"iphone","2","533471","5"
"php","34","534124","1"
"c++","13","534124","2"
"normalization","12","534124","3"
"machine-learning","12","534124","4"
"tensorflow","12","534124","5"
"try-catch","1","534374","1"
"exception-handling","1","534374","2"
"c++","1","534374","3"
"ansi-c","1","534374","4"
"c","1","534374","5"
"javascript","12","534476","1"
"python","10","534476","2"
"php","8","534476","3"
"jquery","8","534476","4"
"html","3","534476","5"
"python","58","535275","1"
"c","24","535275","2"
"java","20","535275","3"
"arrays","14","535275","4"
"javascript","13","535275","5"
"c#","277","541686","1"
".net","248","541686","2"
"string","243","541686","3"
"character-encoding","232","541686","4"
"c++","109","541686","5"
"javascript","7","542488","1"
"firefox","3","542488","2"
"scope","2","542488","3"
"settimeout","2","542488","4"
"dom","2","542488","5"
"php","30","542517","1"
"html","18","542517","2"
"url","14","542517","3"
"security","14","542517","4"
"include","10","542517","5"
"asp.net-core","9","542757","1"
"c#","6","542757","2"
"asp.net","5","542757","3"
"asp.net-core-mvc","5","542757","4"
"authorization","5","542757","5"
"javascript","5","543487","1"
"css","4","543487","2"
"forms","4","543487","3"
"html","4","543487","4"
"switch-statement","1","543487","5"
"pinchzoom","1","543700","1"
"avconv","1","543700","2"
"cordova","1","543700","3"
"html","1","543700","4"
"webm","1","543700","5"
"cryptography","2","543770","1"
"encryption","2","543770","2"
"passwords","2","543770","3"
"java","2","543770","4"
"aes","2","543770","5"
"ios","29","544050","1"
"iphone","28","544050","2"
"objective-c","20","544050","3"
"algorithm","18","544050","4"
"xcode","15","544050","5"
"sql","3","544132","1"
"security","3","544132","2"
"c#","3","544132","3"
"image","2","544132","4"
"captcha","2","544132","5"
"android","36","544198","1"
"python","19","544198","2"
"java","18","544198","3"
"date","13","544198","4"
