postid,hours_for_accepted_answer,nanswers,view_count,answersviews
55867056,1.1316666666666666,1.0,53.0,0.018867924528301886
7381201,1.1308333333333334,5.0,1920.0,0.0026041666666666665
26057077,1.1308333333333334,1.0,61.0,0.01639344262295082
57554181,1.1308333333333334,1.0,146.0,0.00684931506849315
28329682,1.1305555555555555,1.0,464.0,0.0021551724137931034
5959350,1.13,1.0,88.0,0.011363636363636364
36874979,1.1294444444444445,2.0,2375.0,0.0008421052631578948
2467712,1.1288888888888888,2.0,1041.0,0.0019212295869356388
18542940,1.1288888888888888,3.0,23749.0,0.00012632110825718976
16534277,1.1288888888888888,3.0,34494.0,8.697164724299878e-05
57641683,1.128611111111111,1.0,78.0,0.01282051282051282
4199713,1.1283333333333334,2.0,3462.0,0.0005777007510109763
9016449,1.1283333333333334,3.0,95.0,0.031578947368421054
56712510,1.1280555555555556,1.0,641.0,0.0015600624024961
6230323,1.1277777777777778,4.0,6402.0,0.0006248047485160887
37252753,1.1275,3.0,3970.0,0.0007556675062972292
2090401,1.1269444444444445,5.0,701.0,0.007132667617689016
15721368,1.1266666666666667,1.0,90.0,0.011111111111111112
10843824,1.1266666666666667,1.0,977.0,0.0010235414534288639
26155537,1.1266666666666667,1.0,858.0,0.0011655011655011655
13503585,1.1258333333333332,1.0,254.0,0.003937007874015748
32800608,1.1252777777777778,2.0,3913.0,0.0005111167901865576
45912949,1.1244444444444444,1.0,130.0,0.007692307692307693
25913253,1.1236111111111111,1.0,368.0,0.002717391304347826
15359221,1.1225,1.0,982.0,0.0010183299389002036
13821331,1.1222222222222222,2.0,996.0,0.002008032128514056
22069660,1.1219444444444444,2.0,1666.0,0.0012004801920768306
44150622,1.121388888888889,1.0,62.0,0.016129032258064516
2987902,1.121388888888889,2.0,165.0,0.012121212121212121
28019980,1.1197222222222223,2.0,168.0,0.011904761904761904
56645789,1.1194444444444445,1.0,1787.0,0.0005595970900951316
20139359,1.1188888888888888,1.0,4327.0,0.00023110700254217703
11152717,1.1177777777777778,2.0,2982.0,0.0006706908115358819
47176586,1.1172222222222221,1.0,96.0,0.010416666666666666
12887669,1.1169444444444445,1.0,790.0,0.0012658227848101266
7254534,1.1166666666666667,1.0,25366.0,3.942284948356067e-05
44214696,1.1163888888888889,1.0,65.0,0.015384615384615385
39678212,1.116111111111111,1.0,147.0,0.006802721088435374
47245474,1.116111111111111,2.0,161.0,0.012422360248447204
24847958,1.116111111111111,1.0,666.0,0.0015015015015015015
34038805,1.1158333333333332,1.0,353.0,0.0028328611898017
14847015,1.1155555555555556,3.0,3525.0,0.000851063829787234
12109312,1.1152777777777778,1.0,458.0,0.002183406113537118
22623209,1.1147222222222222,1.0,133.0,0.007518796992481203
53713734,1.1144444444444443,2.0,55.0,0.03636363636363636
554650,1.1141666666666667,4.0,2112.0,0.001893939393939394
47946640,1.113888888888889,1.0,188.0,0.005319148936170213
2169793,1.113888888888889,4.0,1000.0,0.004
6187020,1.1133333333333333,3.0,38523.0,7.78755548633284e-05
4338445,1.1127777777777779,3.0,3719.0,0.0008066684592632429
42565009,1.1127777777777779,1.0,87.0,0.011494252873563218
8379752,1.1127777777777779,3.0,2407.0,0.0012463647694225177
58696676,1.1119444444444444,2.0,72.0,0.027777777777777776
32787279,1.111388888888889,2.0,238.0,0.008403361344537815
42253485,1.1108333333333333,1.0,55.0,0.01818181818181818
49375334,1.1102777777777777,2.0,143.0,0.013986013986013986
39152870,1.1102777777777777,2.0,2043.0,0.0009789525208027412
22423437,1.11,1.0,2106.0,0.0004748338081671415
13145112,1.1097222222222223,3.0,8537.0,0.0003514115028698606
4064763,1.1094444444444445,5.0,763.0,0.00655307994757536
43363634,1.1088888888888888,1.0,68.0,0.014705882352941176
22820638,1.1086111111111112,1.0,815.0,0.001226993865030675
54729543,1.1077777777777778,1.0,106.0,0.009433962264150943
40439862,1.1075,1.0,1452.0,0.0006887052341597796
41469164,1.1075,1.0,295.0,0.003389830508474576
30981243,1.1063888888888889,1.0,1132.0,0.0008833922261484099
35637297,1.1052777777777778,1.0,261.0,0.0038314176245210726
27387498,1.1052777777777778,2.0,461.0,0.004338394793926247
14323756,1.1047222222222222,1.0,116.0,0.008620689655172414
9799448,1.1044444444444443,2.0,215.0,0.009302325581395349
2418609,1.1044444444444443,2.0,5759.0,0.0003472825143254037
46167021,1.1030555555555555,1.0,156.0,0.00641025641025641
56515589,1.1027777777777779,1.0,32.0,0.03125
23334336,1.1027777777777779,11.0,14127.0,0.0007786508105047073
34702544,1.1022222222222222,1.0,824.0,0.0012135922330097086
35102399,1.101388888888889,1.0,240.0,0.004166666666666667
46923253,1.1011111111111112,2.0,73.0,0.0273972602739726
22183324,1.1005555555555555,2.0,386.0,0.0051813471502590676
36273875,1.1002777777777777,2.0,102.0,0.0196078431372549
36666665,1.1002777777777777,2.0,32.0,0.0625
20677301,1.1002777777777777,3.0,1317.0,0.002277904328018223
36427520,1.1,1.0,68.0,0.014705882352941176
61251459,1.1,1.0,29.0,0.034482758620689655
19546388,1.0988888888888888,2.0,936.0,0.002136752136752137
7544623,1.0986111111111112,1.0,189.0,0.005291005291005291
4422039,1.0975,2.0,314.0,0.006369426751592357
20307965,1.0969444444444445,2.0,227.0,0.00881057268722467
28527641,1.0969444444444445,1.0,220.0,0.004545454545454545
2884825,1.0966666666666667,1.0,144.0,0.006944444444444444
8559301,1.0966666666666667,4.0,635.0,0.006299212598425197
50297948,1.096111111111111,3.0,53.0,0.05660377358490566
41114982,1.0958333333333334,3.0,288.0,0.010416666666666666
50865242,1.0955555555555556,1.0,158.0,0.006329113924050633
45461833,1.0947222222222222,4.0,637.0,0.006279434850863423
17562704,1.0941666666666667,2.0,414.0,0.004830917874396135
23017655,1.0941666666666667,2.0,2376.0,0.0008417508417508417
5921707,1.093611111111111,1.0,3574.0,0.0002797985450475658
25470719,1.0925,1.0,732.0,0.001366120218579235
42277132,1.0922222222222222,2.0,2668.0,0.0007496251874062968
52333339,1.0919444444444444,1.0,672.0,0.001488095238095238
5876516,1.091388888888889,1.0,203.0,0.0049261083743842365
37193363,1.091388888888889,1.0,499.0,0.002004008016032064
3236596,1.0911111111111111,3.0,515.0,0.005825242718446602
17489773,1.0905555555555555,1.0,3731.0,0.0002680246582685607
22397484,1.0902777777777777,1.0,27815.0,3.5951824555096173e-05
32107833,1.09,1.0,636.0,0.0015723270440251573
47188393,1.0897222222222223,2.0,817.0,0.0024479804161566705
25337162,1.0897222222222223,2.0,1647.0,0.0012143290831815423
18116581,1.0897222222222223,1.0,951.0,0.0010515247108307045
38762355,1.0897222222222223,2.0,641.0,0.0031201248049922
12323431,1.0888888888888888,1.0,325.0,0.003076923076923077
30368716,1.0888888888888888,1.0,66.0,0.015151515151515152
11515135,1.0886111111111112,1.0,902.0,0.0011086474501108647
49717073,1.0886111111111112,1.0,524.0,0.0019083969465648854
44450294,1.0883333333333334,1.0,654.0,0.0015290519877675841
7286190,1.0877777777777777,1.0,1126.0,0.0008880994671403197
3503204,1.0872222222222223,3.0,2305.0,0.0013015184381778742
22882043,1.086111111111111,3.0,567.0,0.005291005291005291
50554399,1.0858333333333334,1.0,437.0,0.002288329519450801
31992083,1.0855555555555556,1.0,1621.0,0.0006169031462060457
57368204,1.0855555555555556,1.0,40.0,0.025
57333571,1.0844444444444445,1.0,182.0,0.005494505494505495
53437461,1.0841666666666667,1.0,562.0,0.0017793594306049821
4316453,1.083888888888889,5.0,335.0,0.014925373134328358
7975000,1.083888888888889,2.0,205.0,0.00975609756097561
703757,1.083611111111111,3.0,1566.0,0.0019157088122605363
4374915,1.0833333333333333,1.0,1315.0,0.0007604562737642585
24005752,1.0827777777777778,3.0,679.0,0.004418262150220913
2984660,1.0827777777777778,7.0,2507.0,0.002792181890706023
55553799,1.0825,1.0,169.0,0.005917159763313609
32301130,1.0822222222222222,2.0,113.0,0.017699115044247787
19624630,1.0822222222222222,1.0,44.0,0.022727272727272728
4150153,1.081388888888889,3.0,1629.0,0.001841620626151013
25113962,1.0811111111111111,1.0,2379.0,0.0004203446826397646
50080163,1.0805555555555555,1.0,346.0,0.002890173410404624
4881059,1.0797222222222222,7.0,29045.0,0.00024100533654673783
1508314,1.0794444444444444,5.0,2879.0,0.0017367141368530739
8512290,1.0794444444444444,3.0,3177.0,0.0009442870632672333
5085394,1.0791666666666666,1.0,3739.0,0.0002674511901577962
14040458,1.0791666666666666,1.0,66.0,0.015151515151515152
29380242,1.0788888888888888,1.0,40.0,0.025
51377595,1.0783333333333334,1.0,1576.0,0.0006345177664974619
18588436,1.0780555555555555,2.0,761.0,0.002628120893561104
11376175,1.0780555555555555,1.0,223.0,0.004484304932735426
8630152,1.0780555555555555,2.0,542.0,0.0036900369003690036
61331053,1.0758333333333334,1.0,40.0,0.025
4565105,1.0755555555555556,2.0,19674.0,0.00010165700925078785
35911159,1.0752777777777778,2.0,108.0,0.018518518518518517
8313240,1.075,1.0,506.0,0.001976284584980237
36331214,1.0747222222222221,1.0,406.0,0.0024630541871921183
39873734,1.0747222222222221,1.0,1353.0,0.0007390983000739098
58825571,1.0744444444444445,1.0,46.0,0.021739130434782608
59972810,1.073888888888889,1.0,106.0,0.009433962264150943
58775261,1.073611111111111,1.0,141.0,0.0070921985815602835
9558708,1.0727777777777778,3.0,7045.0,0.00042583392476933996
41775549,1.0727777777777778,2.0,4802.0,0.00041649312786339027
4498874,1.0725,1.0,1672.0,0.0005980861244019139
124885,1.0725,3.0,6884.0,0.0004357931435212086
22171115,1.0725,1.0,1650.0,0.0006060606060606061
42733374,1.0725,1.0,918.0,0.0010893246187363835
14952842,1.0722222222222222,1.0,2119.0,0.00047192071731949034
4653869,1.0722222222222222,2.0,1051.0,0.0019029495718363464
1255286,1.071388888888889,2.0,3128.0,0.0006393861892583121
16084991,1.0711111111111111,1.0,473.0,0.0021141649048625794
12205031,1.0708333333333333,1.0,359.0,0.002785515320334262
38154607,1.0705555555555555,2.0,433.0,0.004618937644341801
41855886,1.0705555555555555,1.0,669.0,0.0014947683109118087
58720109,1.07,4.0,234.0,0.017094017094017096
32833992,1.07,2.0,1388.0,0.001440922190201729
44016197,1.0697222222222222,1.0,125.0,0.008
6851388,1.0691666666666666,1.0,1345.0,0.0007434944237918215
3704145,1.0686111111111112,4.0,5424.0,0.0007374631268436578
26327429,1.0680555555555555,1.0,605.0,0.001652892561983471
5547911,1.0677777777777777,2.0,1395.0,0.0014336917562724014
55067420,1.0675,2.0,97.0,0.020618556701030927
34760655,1.0675,2.0,139.0,0.014388489208633094
28105803,1.0666666666666667,2.0,83127.0,2.4059571499031602e-05
47918416,1.0663888888888888,2.0,590.0,0.003389830508474576
51981147,1.0663888888888888,2.0,135.0,0.014814814814814815
38966213,1.0658333333333334,4.0,1480.0,0.002702702702702703
26299930,1.0655555555555556,1.0,114.0,0.008771929824561403
47356721,1.0655555555555556,1.0,51.0,0.0196078431372549
25130927,1.0652777777777778,2.0,498.0,0.004016064257028112
50167524,1.0652777777777778,1.0,55.0,0.01818181818181818
24039024,1.0652777777777778,1.0,1560.0,0.000641025641025641
29765552,1.065,1.0,1021.0,0.0009794319294809011
3439663,1.065,2.0,19515.0,0.00010248526774276198
46512606,1.065,1.0,37.0,0.02702702702702703
18422802,1.0647222222222221,1.0,227.0,0.004405286343612335
50535479,1.0647222222222221,3.0,665.0,0.004511278195488722
19264500,1.0641666666666667,1.0,777.0,0.001287001287001287
32200423,1.063611111111111,2.0,727.0,0.002751031636863824
8551969,1.063611111111111,2.0,1069.0,0.0018709073900841909
57246525,1.0633333333333332,1.0,131.0,0.007633587786259542
50700928,1.0627777777777778,1.0,344.0,0.0029069767441860465
8812214,1.0627777777777778,1.0,1212.0,0.0008250825082508251
51146196,1.0625,2.0,724.0,0.0027624309392265192
31699228,1.0625,1.0,687.0,0.001455604075691412
11078371,1.0622222222222222,2.0,186.0,0.010752688172043012
10303670,1.0619444444444444,3.0,289.0,0.010380622837370242
62324009,1.0616666666666668,1.0,53.0,0.018867924528301886
47208752,1.0611111111111111,1.0,243.0,0.00411522633744856
9635074,1.0605555555555555,1.0,1386.0,0.0007215007215007215
32960027,1.0602777777777779,2.0,141.0,0.014184397163120567
35829997,1.06,2.0,1122.0,0.0017825311942959
27424315,1.0597222222222222,1.0,102.0,0.00980392156862745
7810036,1.0586111111111112,2.0,6062.0,0.0003299241174529858
38713272,1.0583333333333333,2.0,397.0,0.005037783375314861
61950746,1.0583333333333333,1.0,50.0,0.02
44685704,1.0580555555555555,2.0,274.0,0.0072992700729927005
8641478,1.0577777777777777,3.0,1790.0,0.0016759776536312849
19504327,1.0575,2.0,3399.0,0.0005884083553986466
7684996,1.0575,2.0,1206.0,0.001658374792703151
57423554,1.0572222222222223,1.0,98.0,0.01020408163265306
11163197,1.0569444444444445,1.0,32.0,0.03125
9463262,1.0563888888888888,2.0,1534.0,0.001303780964797914
50552637,1.0563888888888888,1.0,140.0,0.007142857142857143
40765550,1.0563888888888888,2.0,404.0,0.0049504950495049506
25665366,1.0563888888888888,1.0,198.0,0.005050505050505051
60920228,1.0555555555555556,1.0,40.0,0.025
9936119,1.0552777777777778,1.0,4535.0,0.0002205071664829107
17578275,1.055,1.0,929.0,0.001076426264800861
59514082,1.0547222222222221,1.0,35.0,0.02857142857142857
11498916,1.0547222222222221,2.0,107.0,0.018691588785046728
40281963,1.0547222222222221,1.0,984.0,0.0010162601626016261
29061513,1.0544444444444445,1.0,590.0,0.001694915254237288
45212732,1.0541666666666667,1.0,171.0,0.005847953216374269
56730979,1.0538888888888889,1.0,57.0,0.017543859649122806
24453116,1.053611111111111,1.0,3742.0,0.0002672367717797969
2511315,1.053611111111111,8.0,33494.0,0.00023884874902967696
22360976,1.0533333333333332,1.0,371.0,0.0026954177897574125
1326361,1.0533333333333332,2.0,151.0,0.013245033112582781
960081,1.0533333333333332,3.0,1844.0,0.0016268980477223427
6877132,1.0533333333333332,2.0,1290.0,0.0015503875968992248
6506911,1.0525,1.0,126.0,0.007936507936507936
4119355,1.0525,3.0,486.0,0.006172839506172839
20003403,1.0522222222222222,1.0,823.0,0.001215066828675577
15171140,1.0519444444444443,2.0,813.0,0.0024600246002460025
19523306,1.051111111111111,1.0,1360.0,0.0007352941176470588
6369051,1.051111111111111,1.0,102.0,0.00980392156862745
8585557,1.0508333333333333,1.0,280.0,0.0035714285714285713
22957144,1.0502777777777779,1.0,2166.0,0.0004616805170821791
8938634,1.0502777777777779,2.0,300.0,0.006666666666666667
25844354,1.05,3.0,3712.0,0.0008081896551724138
49839452,1.0497222222222222,1.0,100.0,0.01
37744525,1.0494444444444444,2.0,88.0,0.022727272727272728
25957029,1.0494444444444444,1.0,1030.0,0.000970873786407767
51335807,1.048888888888889,2.0,166.0,0.012048192771084338
61926348,1.048888888888889,2.0,80.0,0.025
10425326,1.0486111111111112,1.0,1718.0,0.0005820721769499418
31434411,1.0486111111111112,1.0,1913.0,0.0005227391531625719
30434995,1.0486111111111112,3.0,105.0,0.02857142857142857
53491434,1.0483333333333333,1.0,315.0,0.0031746031746031746
42358355,1.0483333333333333,2.0,91.0,0.02197802197802198
41892764,1.0483333333333333,1.0,624.0,0.0016025641025641025
48861737,1.0480555555555555,1.0,284.0,0.0035211267605633804
12410016,1.0477777777777777,4.0,1209.0,0.0033085194375516956
34340304,1.0475,2.0,2087.0,0.0009583133684714902
10129256,1.0472222222222223,1.0,1645.0,0.0006079027355623101
32489478,1.0472222222222223,4.0,1263.0,0.003167062549485352
32405851,1.0466666666666666,2.0,327.0,0.0061162079510703364
16572655,1.0461111111111112,1.0,2337.0,0.0004278990158322636
2318291,1.0455555555555556,3.0,3850.0,0.0007792207792207792
30486308,1.045,1.0,693.0,0.001443001443001443
9263471,1.045,2.0,5528.0,0.000361794500723589
60351397,1.0447222222222223,1.0,60.0,0.016666666666666666
45656743,1.0447222222222223,2.0,189.0,0.010582010582010581
14062477,1.0444444444444445,2.0,6438.0,0.00031065548306927616
2108860,1.0438888888888889,2.0,1142.0,0.0017513134851138354
26603778,1.0433333333333332,2.0,167.0,0.011976047904191617
15678519,1.0433333333333332,1.0,2861.0,0.0003495281370150297
61070754,1.0427777777777778,2.0,52.0,0.038461538461538464
54636272,1.0427777777777778,1.0,281.0,0.0035587188612099642
19305450,1.0427777777777778,1.0,1114.0,0.0008976660682226212
43748136,1.0425,1.0,341.0,0.002932551319648094
9579031,1.0425,1.0,499.0,0.002004008016032064
24132087,1.041388888888889,1.0,352.0,0.002840909090909091
45548882,1.041111111111111,1.0,1116.0,0.0008960573476702509
11986232,1.0402777777777779,1.0,1007.0,0.0009930486593843098
23346494,1.0402777777777779,1.0,367.0,0.0027247956403269754
55742167,1.04,1.0,1058.0,0.000945179584120983
36634315,1.04,1.0,721.0,0.0013869625520110957
6967327,1.0397222222222222,1.0,205.0,0.004878048780487805
33463864,1.0394444444444444,1.0,348.0,0.0028735632183908046
27435071,1.0394444444444444,2.0,88.0,0.022727272727272728
16752179,1.0391666666666666,1.0,107.0,0.009345794392523364
925703,1.0391666666666666,1.0,1061.0,0.000942507068803016
38628808,1.0391666666666666,1.0,983.0,0.001017293997965412
54748584,1.0391666666666666,2.0,174.0,0.011494252873563218
240362,1.0386111111111112,3.0,1000.0,0.003
59090851,1.0377777777777777,1.0,39.0,0.02564102564102564
62628478,1.0375,1.0,38.0,0.02631578947368421
33459825,1.0372222222222223,2.0,86.0,0.023255813953488372
7633317,1.0372222222222223,1.0,940.0,0.0010638297872340426
24180541,1.0363888888888888,2.0,150.0,0.013333333333333334
44808780,1.0358333333333334,2.0,2218.0,0.0009017132551848512
19106277,1.0352777777777777,2.0,1681.0,0.001189767995240928
31592439,1.0344444444444445,2.0,113.0,0.017699115044247787
46416547,1.0341666666666667,1.0,426.0,0.002347417840375587
10048014,1.0338888888888889,2.0,3852.0,0.0005192107995846313
8454051,1.0327777777777778,1.0,551.0,0.0018148820326678765
33743599,1.0325,2.0,891.0,0.002244668911335578
409449,1.031111111111111,3.0,1083.0,0.002770083102493075
48542712,1.031111111111111,1.0,458.0,0.002183406113537118
5353263,1.0308333333333333,2.0,2499.0,0.0008003201280512205
11946607,1.0305555555555554,1.0,2612.0,0.00038284839203675346
12332107,1.03,2.0,491.0,0.004073319755600814
8494063,1.0297222222222222,1.0,2044.0,0.0004892367906066536
11208793,1.0297222222222222,3.0,2515.0,0.0011928429423459245
47731719,1.0294444444444444,3.0,427.0,0.00702576112412178
8655817,1.0294444444444444,2.0,14658.0,0.0001364442625187611
24555185,1.0294444444444444,2.0,180.0,0.011111111111111112
61326510,1.028888888888889,2.0,100.0,0.02
32470932,1.0286111111111111,2.0,968.0,0.002066115702479339
25497221,1.0275,2.0,434.0,0.004608294930875576
26000537,1.0275,1.0,132.0,0.007575757575757576
22940227,1.0275,1.0,312.0,0.003205128205128205
51463348,1.0275,1.0,276.0,0.0036231884057971015
35927221,1.0272222222222223,2.0,140.0,0.014285714285714285
8963692,1.0269444444444444,2.0,1329.0,0.0015048908954100827
60792954,1.0266666666666666,2.0,56.0,0.03571428571428571
7032463,1.0261111111111112,3.0,244.0,0.012295081967213115
57783589,1.025,1.0,156.0,0.00641025641025641
24800295,1.0244444444444445,1.0,1818.0,0.00055005500550055
11935412,1.0238888888888888,1.0,2117.0,0.0004723665564478035
35514870,1.0238888888888888,1.0,316.0,0.0031645569620253164
18558657,1.0227777777777778,1.0,1516.0,0.0006596306068601583
3163276,1.0225,2.0,87.0,0.022988505747126436
26079822,1.021111111111111,1.0,183.0,0.00546448087431694
29730004,1.021111111111111,1.0,112.0,0.008928571428571428
1608522,1.0208333333333333,6.0,1118.0,0.005366726296958855
344314,1.0208333333333333,2.0,121.0,0.01652892561983471
10299995,1.0205555555555557,5.0,4243.0,0.0011784115012962526
8243818,1.0205555555555557,1.0,1452.0,0.0006887052341597796
5135100,1.0202777777777778,1.0,1082.0,0.0009242144177449168
23316549,1.02,1.0,91.0,0.01098901098901099
3280992,1.0197222222222222,3.0,339.0,0.008849557522123894
6378161,1.0194444444444444,1.0,157.0,0.006369426751592357
30475916,1.0194444444444444,1.0,886.0,0.001128668171557562
30211610,1.0191666666666668,1.0,1044.0,0.0009578544061302681
23685630,1.0191666666666668,2.0,1577.0,0.0012682308180088776
14694704,1.0183333333333333,1.0,201.0,0.004975124378109453
27906716,1.0180555555555555,1.0,80.0,0.0125
42758425,1.0180555555555555,2.0,1491.0,0.0013413816230717639
5566658,1.0180555555555555,1.0,1560.0,0.000641025641025641
7565926,1.0175,4.0,873.0,0.004581901489117984
37295146,1.0172222222222222,4.0,688.0,0.005813953488372093
11968371,1.0169444444444444,1.0,1007.0,0.0009930486593843098
50942985,1.0166666666666666,2.0,68.0,0.029411764705882353
31101780,1.0158333333333334,1.0,205.0,0.004878048780487805
37253699,1.0158333333333334,1.0,59.0,0.01694915254237288
52632693,1.0152777777777777,1.0,2673.0,0.0003741114852225963
38428574,1.0147222222222223,1.0,67.0,0.014925373134328358
41953169,1.0147222222222223,3.0,1912.0,0.0015690376569037657
15203184,1.0133333333333334,2.0,15929.0,0.00012555715989704313
4572031,1.0130555555555556,3.0,95.0,0.031578947368421054
3705547,1.0127777777777778,6.0,9382.0,0.0006395224898742272
6007639,1.0127777777777778,2.0,359.0,0.005571030640668524
16777270,1.0125,2.0,174.0,0.011494252873563218
13756030,1.0125,1.0,612.0,0.0016339869281045752
28191470,1.0125,1.0,524.0,0.0019083969465648854
28905659,1.0119444444444445,1.0,692.0,0.001445086705202312
2225940,1.0119444444444445,2.0,5671.0,0.00035267148651031563
54868376,1.0116666666666667,1.0,61.0,0.01639344262295082
26983419,1.0116666666666667,1.0,459.0,0.002178649237472767
2981121,1.0116666666666667,3.0,6499.0,0.0004616094783812894
26913952,1.011388888888889,1.0,2039.0,0.0004904364884747426
32164755,1.011111111111111,1.0,46.0,0.021739130434782608
35094371,1.0108333333333333,5.0,616.0,0.008116883116883116
54925131,1.0105555555555557,1.0,101.0,0.009900990099009901
13773447,1.01,1.0,1690.0,0.000591715976331361
52733107,1.01,1.0,20.0,0.05
36207598,1.01,1.0,56.0,0.017857142857142856
37430914,1.0094444444444444,1.0,732.0,0.001366120218579235
39188263,1.0091666666666668,2.0,116.0,0.017241379310344827
7679064,1.008888888888889,1.0,780.0,0.001282051282051282
16092206,1.008888888888889,1.0,1481.0,0.0006752194463200541
3093450,1.0083333333333333,1.0,197.0,0.005076142131979695
9042268,1.0083333333333333,1.0,215.0,0.004651162790697674
51185716,1.0083333333333333,2.0,72.0,0.027777777777777776
30125235,1.0083333333333333,1.0,11916.0,8.392077878482712e-05
42902544,1.0080555555555555,1.0,84.0,0.011904761904761904
50748673,1.0077777777777779,1.0,2158.0,0.0004633920296570899
25021360,1.0072222222222222,1.0,1762.0,0.0005675368898978433
53258326,1.0069444444444444,1.0,41.0,0.024390243902439025
10876831,1.0066666666666666,3.0,206.0,0.014563106796116505
9186575,1.006388888888889,2.0,116.0,0.017241379310344827
13769948,1.0061111111111112,1.0,2138.0,0.0004677268475210477
62298948,1.0061111111111112,1.0,32.0,0.03125
30143091,1.0058333333333334,2.0,538.0,0.0037174721189591076
34116883,1.0052777777777777,1.0,2250.0,0.00044444444444444447
7520663,1.005,2.0,1568.0,0.0012755102040816326
4459152,1.005,1.0,858.0,0.0011655011655011655
196845,1.0047222222222223,4.0,229.0,0.017467248908296942
39184879,1.0044444444444445,1.0,639.0,0.001564945226917058
1190568,1.0041666666666667,1.0,2337.0,0.0004278990158322636
38100611,1.003611111111111,1.0,36.0,0.027777777777777776
14337179,1.003611111111111,1.0,535.0,0.001869158878504673
20171180,1.003611111111111,1.0,24505.0,4.080799836768006e-05
50321743,1.0033333333333334,1.0,147.0,0.006802721088435374
54491248,1.0025,2.0,99.0,0.020202020202020204
3520024,1.0025,1.0,291.0,0.003436426116838488
52762944,1.0022222222222221,1.0,690.0,0.0014492753623188406
9948894,1.0022222222222221,1.0,4679.0,0.00021372088053002778
53921730,1.0022222222222221,1.0,71.0,0.014084507042253521
10382008,1.0019444444444445,1.0,792.0,0.0012626262626262627
47598348,1.0019444444444445,1.0,60.0,0.016666666666666666
46189141,1.0016666666666667,2.0,6019.0,0.0003322811098189068
48231659,1.001111111111111,2.0,300.0,0.006666666666666667
12421893,1.0008333333333332,2.0,496.0,0.004032258064516129
55015887,1.0005555555555556,3.0,309.0,0.009708737864077669
10228959,1.0002777777777778,1.0,1205.0,0.0008298755186721991
34836956,1.0,1.0,361.0,0.002770083102493075
59394113,1.0,1.0,57.0,0.017543859649122806
45229789,0.9997222222222222,1.0,4183.0,0.0002390628735357399
28532530,0.9997222222222222,2.0,730.0,0.0027397260273972603
23284509,0.9988888888888889,1.0,1789.0,0.0005589714924538849
9007616,0.9988888888888889,4.0,772.0,0.0051813471502590676
2595992,0.9986111111111111,4.0,5759.0,0.0006945650286508074
39178508,0.9983333333333333,2.0,368.0,0.005434782608695652
46835760,0.9977777777777778,1.0,55.0,0.01818181818181818
56668163,0.9972222222222222,1.0,176.0,0.005681818181818182
27616472,0.9969444444444444,1.0,560.0,0.0017857142857142857
26310383,0.9966666666666667,2.0,117.0,0.017094017094017096
13790029,0.9963888888888889,6.0,1023.0,0.005865102639296188
58963260,0.9963888888888889,3.0,58.0,0.05172413793103448
55937870,0.9961111111111111,1.0,74.0,0.013513513513513514
33859068,0.9961111111111111,1.0,77.0,0.012987012987012988
45083295,0.9958333333333333,1.0,677.0,0.0014771048744460858
29148666,0.995,1.0,1344.0,0.000744047619047619
1481382,0.9947222222222222,3.0,2580.0,0.0011627906976744186
60926931,0.9944444444444445,1.0,18.0,0.05555555555555555
3623470,0.9941666666666666,3.0,1390.0,0.002158273381294964
34811456,0.9941666666666666,1.0,189.0,0.005291005291005291
26896961,0.9941666666666666,1.0,47.0,0.02127659574468085
13141354,0.9938888888888889,1.0,134.0,0.007462686567164179
4282180,0.9938888888888889,1.0,117.0,0.008547008547008548
41639372,0.9936111111111111,1.0,509.0,0.0019646365422396855
6948709,0.9936111111111111,1.0,1468.0,0.0006811989100817438
55778310,0.9936111111111111,1.0,2570.0,0.0003891050583657588
34224482,0.9930555555555556,1.0,39.0,0.02564102564102564
42262161,0.9930555555555556,1.0,765.0,0.00130718954248366
9462680,0.9927777777777778,1.0,1458.0,0.0006858710562414266
51381045,0.9927777777777778,1.0,272.0,0.003676470588235294
51466766,0.9922222222222222,2.0,1087.0,0.0018399264029438822
56744649,0.9922222222222222,1.0,167.0,0.005988023952095809
24891129,0.9916666666666667,2.0,882.0,0.0022675736961451248
21735850,0.9916666666666667,4.0,6529.0,0.0006126512482769183
4551210,0.9916666666666667,2.0,7836.0,0.00025523226135783564
33773219,0.9916666666666667,1.0,36.0,0.027777777777777776
29573148,0.9916666666666667,1.0,67.0,0.014925373134328358
50439380,0.9913888888888889,1.0,80.0,0.0125
27190382,0.9911111111111112,2.0,1870.0,0.0010695187165775401
61142853,0.9911111111111112,1.0,30.0,0.03333333333333333
42118030,0.9911111111111112,1.0,375.0,0.0026666666666666666
17920250,0.9905555555555555,5.0,1221.0,0.004095004095004095
57066022,0.9902777777777778,1.0,74.0,0.013513513513513514
33950962,0.99,1.0,137.0,0.0072992700729927005
57494515,0.9897222222222222,1.0,297.0,0.003367003367003367
21218716,0.9894444444444445,1.0,1078.0,0.0009276437847866419
407771,0.9891666666666666,4.0,1744.0,0.0022935779816513763
24485155,0.9891666666666666,1.0,106.0,0.009433962264150943
20770281,0.9888888888888889,1.0,215.0,0.004651162790697674
10633651,0.9886111111111111,2.0,1847.0,0.0010828370330265296
8350523,0.9886111111111111,1.0,130.0,0.007692307692307693
42246133,0.9880555555555556,1.0,785.0,0.0012738853503184713
7650293,0.9877777777777778,2.0,6537.0,0.0003059507419305492
