tag,UpVotes,user_id,rownum
"jquery","135","1356107","5"
"iphone","285","1357774","1"
"ios","275","1357774","2"
"objective-c","246","1357774","3"
"design-patterns","86","1357774","4"
"interface","86","1357774","5"
"python","405","1358308","1"
"r","60","1358308","2"
"python-3.x","59","1358308","3"
"numpy","48","1358308","4"
"pandas","24","1358308","5"
"javascript","37","1386873","1"
"php","30","1386873","2"
"vue.js","29","1386873","3"
"html","15","1386873","4"
"graphql","15","1386873","5"
"c++","45","1387126","1"
"angular","39","1387126","2"
"angular2-decorators","22","1387126","3"
"angular2-directives","22","1387126","4"
"angular2-components","22","1387126","5"
"c++","1023","1387438","1"
"qt","652","1387438","2"
"vector","82","1387438","3"
"c++11","82","1387438","4"
"c++17","74","1387438","5"
"realm","1489","1389357","1"
"android","1452","1389357","2"
"java","480","1389357","3"
"database","198","1389357","4"
"realm-migration","59","1389357","5"
"c++","335","1411061","1"
"c","335","1411061","2"
"linkage","334","1411061","3"
"name-mangling","334","1411061","4"
"extern-c","334","1411061","5"
"binutils","7","1411124","1"
"sections","7","1411124","2"
"cross-compiling","7","1411124","3"
"python-sphinx","7","1411124","4"
"macos","7","1411124","5"
"android","171","1411277","1"
"google-maps-android-api-2","147","1411277","2"
"google-maps-mobile","147","1411277","3"
"macos","146","1411277","4"
"homebrew","145","1411277","5"
"c++","579","1411457","1"
"postgresql","432","1411457","2"
"language-lawyer","359","1411457","3"
"undefined-behavior","344","1411457","4"
"c","198","1411457","5"
"opengl","11","1436868","1"
"c++","4","1436868","2"
"segmentation-fault","3","1436868","3"
"glew","3","1436868","4"
"depth-buffer","3","1436868","5"
"ios","9","1437192","1"
"kong","7","1437192","2"
"mashape","6","1437192","3"
"kubernetes","5","1437192","4"
"kong-ingress","5","1437192","5"
"objective-c","34","1437830","1"
"ios","34","1437830","2"
"segue","32","1437830","3"
"iphone","32","1437830","4"
"uistoryboardsegue","32","1437830","5"
"php","6","1437837","1"
"mustache","6","1437837","2"
"mustache.php","6","1437837","3"
"mysql","3","1437837","4"
"sql","3","1437837","5"
"sql","209","1437934","1"
"mysql","148","1437934","2"
"javascript","133","1437934","3"
"c#-4.0","97","1437934","4"
"c","95","1437934","5"
"c#","530","1438242","1"
".net","192","1438242","2"
"memory-management","109","1438242","3"
"sql","45","1438242","4"
"try-catch","36","1438242","5"
"sql","67","1438675","1"
"tsql","44","1438675","2"
"php","40","1438675","3"
"aptana","39","1438675","4"
"sql-server-2005","34","1438675","5"
"postgresql","6","1439390","1"
"google-cloud-platform","5","1439390","2"
"kubernetes","4","1439390","3"
"google-kubernetes-engine","4","1439390","4"
"google-cloud-storage","4","1439390","5"
"c++","315","1439688","1"
"c","131","1439688","2"
"java","92","1439688","3"
"rgba","68","1439688","4"
"hex","65","1439688","5"
"sql-server","9","1439742","1"
"postgresql","8","1439742","2"
"three.js","6977","1461008","1"
"javascript","3342","1461008","2"
"webgl","1137","1461008","3"
"3d","604","1461008","4"
"rotation","306","1461008","5"
"python","4489","1461210","1"
"numpy","3815","1461210","2"
"scipy","789","1461210","3"
"arrays","708","1461210","4"
"matplotlib","614","1461210","5"
"nested","1","1461798","1"
"facebook","1","1461798","2"
"laravel","1","1461798","3"
"eloquent","1","1461798","4"
"asp.net-core-2.2","1","1461798","5"
"c++","1302","1463922","1"
"c++11","202","1463922","2"
"templates","158","1463922","3"
"googletest","132","1463922","4"
"stl","111","1463922","5"
"php","873","1495125","1"
"mysql","503","1495125","2"
"phpmyadmin","384","1495125","3"
"arrays","108","1495125","4"
"string","75","1495125","5"
"c++","4","1495449","1"
"android-fragments","11","1393695","4"
"twitter-bootstrap","4","1393695","5"
"java","9052","1393766","1"
"regex","1830","1393766","2"
"arrays","1319","1393766","3"
"string","1068","1393766","4"
"collections","805","1393766","5"
"java","27","1412935","1"
"date","23","1412935","2"
"timestamp","22","1412935","3"
"gregorian-calendar","22","1412935","4"
"jdbc","5","1412935","5"
"c3p0","563","1413240","1"
"java","380","1413240","2"
"scala","285","1413240","3"
"hibernate","274","1413240","4"
"connection-pooling","133","1413240","5"
"c#","36","1413476","1"
"algorithm","16","1413476","2"
".net","11","1413476","3"
"permutation","9","1413476","4"
"optimization","9","1413476","5"
"sdl-2","14","1413807","1"
"c++","9","1413807","2"
"sdl","8","1413807","3"
"javascript","3","1413807","4"
"opengl-es","3","1413807","5"
"firebase","12","1414539","1"
"javascript","9","1414539","2"
"google-cloud-functions","7","1414539","3"
"race-condition","3","1414539","4"
"firebase-realtime-database","2","1414539","5"
"google-app-engine","142","1416057","1"
"python","66","1416057","2"
"google-cloud-datastore","30","1416057","3"
"google-cloud-platform","24","1416057","4"
"app-engine-ndb","22","1416057","5"
"memory-leaks","1","1416712","1"
"memory","1","1416712","2"
"dnode","1","1416712","3"
"ios","225","1416824","1"
"objective-c","105","1416824","2"
"iphone","73","1416824","3"
"swift","59","1416824","4"
"uitableview","43","1416824","5"
"paraview","74","1416930","1"
"python","36","1416930","2"
"vtk","34","1416930","3"
"openfoam","9","1416930","4"
"c++","7","1416930","5"
"c++","219","1417063","1"
"c","185","1417063","2"
"initialization","68","1417063","3"
"java","46","1417063","4"
"arrays","45","1417063","5"
"db2","8","1439742","3"
"scala","2","1439742","4"
"f#","2","1439742","5"
"android","304","1440076","1"
"android-dialogfragment","112","1440076","2"
"android-6.0-marshmallow","112","1440076","3"
"android-fragments","112","1440076","4"
"java","45","1440076","5"
"c++","39","1440351","1"
"stl","12","1440351","2"
"stdvector","11","1440351","3"
"c","7","1440351","4"
"string","6","1440351","5"
"python","71","1440764","1"
"python-imaging-library","17","1440764","2"
"rotation","15","1440764","3"
"image-processing","15","1440764","4"
"python-3.x","10","1440764","5"
"c#","67","1440933","1"
"sql-server","56","1440933","2"
"sql","48","1440933","3"
"sql-server-2000","45","1440933","4"
"sql-server-2005","45","1440933","5"
"java","9657","1441122","1"
"java-8","8655","1441122","2"
"java-stream","5186","1441122","3"
"lambda","2265","1441122","4"
"collections","1579","1441122","5"
"kotlin","7","1441857","1"
"scala","6","1441857","2"
"java","6","1441857","3"
"sbt","5","1441857","4"
"cypress","4","1441857","5"
"php","20","1441984","1"
"redeclare","16","1441984","2"
"function","16","1441984","3"
"fatal-error","16","1441984","4"
"c++","2","1441984","5"
"ios","12","1442789","1"
"iphone","12","1442789","2"
"iptables","8","1442789","3"
"packets","8","1442789","4"
"linux","6","1442789","5"
"c","32","1442910","1"
"linux","32","1442910","2"
"debugging","30","1442910","3"
"gdb","29","1442910","4"
"valgrind","16","1442910","5"
"lua","1551","1442917","1"
"lua-table","131","1442917","2"
"coronasdk","93","1442917","3"
"lua-patterns","93","1442917","4"
"nginx","77","1442917","5"
"php","151","1464297","1"
"html","28","1464297","2"
"mysql","24","1464297","3"
"dom","19","1464297","4"
"parsing","19","1464297","5"
"android","87","1464582","1"
"fonts","48","1464582","2"
"android-fonts","48","1464582","3"
"android-tablayout","48","1464582","4"
"android-design-library","48","1464582","5"
"tin-can-api","58","1464957","1"
"javascript","29","1464957","2"
"scorm","26","1464957","3"
"yui","21","1464957","4"
"php","15","1464957","5"
"c++","308","1465553","1"
"c++11","127","1465553","2"
"python","104","1465553","3"
"java","80","1465553","4"
"algorithm","77","1465553","5"
"windows-10","581","1466046","1"
"visual-studio-2015","273","1466046","2"
"c#","253","1466046","3"
"visual-studio","208","1466046","4"
"visual-studio-2017","196","1466046","5"
"find","203","1503237","1"
"directory","203","1503237","2"
"shell","202","1503237","3"
"java","51","1503237","4"
"html","25","1503237","5"
"java","16","1503468","1"
"git","14","1503468","2"
"git-flow","14","1503468","3"
"reactjs","11","1361901","5"
"clojure","210","1362000","1"
"clojurescript","64","1362000","2"
"core.async","22","1362000","3"
"java","17","1362000","4"
"javascript","13","1362000","5"
"functional-dependencies","76","1362348","1"
"database-theory","72","1362348","2"
"snapchat","21","1362348","3"
"swift","21","1362348","4"
"xcode","21","1362348","5"
"c++","1380","1362568","1"
"gcc","864","1362568","2"
"linker","509","1362568","3"
"c","425","1362568","4"
"c++11","392","1362568","5"
"c++","892","1394283","1"
"c++11","250","1394283","2"
"c","151","1394283","3"
"class","84","1394283","4"
"constructor","81","1394283","5"
"c#","11","1394339","1"
"javascript","8","1394339","2"
"php","5","1394339","3"
"sql","3","1394339","4"
"string","3","1394339","5"
"java","4","1394459","1"
"javafx-2","2","1394459","2"
"javascript","2","1394459","3"
"applet","2","1394459","4"
"jsobject","2","1394459","5"
"go","71","1394885","1"
"google-app-engine","16","1394885","2"
"function","8","1394885","3"
"arguments","8","1394885","4"
"parameters","8","1394885","5"
"dynamics-crm-2011","8","1395544","1"
"javascript","8","1395544","2"
"fetchxml","7","1395544","3"
"visual-studio-2012","5","1395544","4"
"system-setting","1","1395544","5"
"plone","61","1395555","1"
"angular","32","1395555","2"
"angular2-template","27","1395555","3"
"javascript","23","1395555","4"
"plone-5.x","18","1395555","5"
"objective-c","2447","1395941","1"
"ios","2090","1395941","2"
"iphone","695","1395941","3"
"cocoa","569","1395941","4"
"xcode","500","1395941","5"
"php","122","1422512","1"
"mysql","99","1422512","2"
"jquery","77","1422512","3"
"trello","64","1422512","4"
"javascript","59","1422512","5"
"sql","4","1423091","1"
"tsql","3","1423091","2"
"sql-server","3","1423091","3"
"asp.net","1","1423091","4"
"sql-server-2005","1","1423091","5"
"android","518","1423773","1"
"android-toolbar","240","1423773","2"
"android-appcompat","238","1423773","3"
"android-statusbar","238","1423773","4"
"android-actionbar","238","1423773","5"
"notepad++","144","1423890","1"
"regex","50","1423890","2"
"regex-group","36","1423890","3"
"editor","25","1423890","4"
"sublimetext2","25","1423890","5"
"c#","8","1424752","1"
".net-4.0","2","1424752","2"
"recursion","2","1424752","3"
"oracle","2","1424752","4"
"segmentation-fault","2","1424752","5"
"vim","12","1425240","1"
"editor","5","1425240","2"
"syslog","5","1425240","3"
"comments","5","1425240","4"
"doxygen","5","1425240","5"
"python","8","1426370","1"
"django","7","1426370","2"
"pip","4","1426370","3"
"apache","2","1426370","4"
"python-2.7","1","1426370","5"
"php","948","1426539","1"
"symfony","351","1426539","2"
"symfony4","170","1426539","3"
"oop","133","1426539","4"
"composer-php","129","1426539","5"
"3d","4","1447963","1"
"opengl","4","1447963","2"
"c","4","1447963","3"
"glut","4","1447963","4"
"depth-testing","4","1447963","5"
"amazon-web-services","155","1448679","1"
"aws-lambda","69","1448679","2"
"amazon-s3","44","1448679","3"
"node.js","38","1448679","4"
"amazon-ec2","27","1448679","5"
"posix","131","1475978","5"
"c#","205","1476941","1"
"python","94","1476941","2"
"asp.net","88","1476941","3"
"jquery","81","1476941","4"
"django","71","1476941","5"
"meteor","55","1477416","1"
"javascript","53","1477416","2"
"angularjs","28","1477416","3"
"model-view-controller","22","1477416","4"
"url-routing","7","1477416","5"
"php","814","1477526","1"
"symfony","180","1477526","2"
"javascript","93","1477526","3"
"windows","89","1477526","4"
"unlink","80","1477526","5"
"sanitization","1","1507749","1"
"php","1","1507749","2"
"arrays","1","1507749","3"
"arguments","1","1507749","4"
"function","1","1507749","5"
"sql-server","205","1508467","1"
"sql","128","1508467","2"
"tsql","75","1508467","3"
"sql-server-2008","37","1508467","4"
"optional-parameters","27","1508467","5"
"mysql","27","1509169","1"
"php","23","1509169","2"
"python","21","1509169","3"
"java","13","1509169","4"
"android","12","1509169","5"
"python","9","1509248","1"
"keras","6","1509248","2"
"python-3.x","5","1509248","3"
"c","5","1509248","4"
"css","4","1509248","5"
"python","21","1509259","1"
"python-3.x","6","1509259","2"
"glsl","4","1509259","3"
"fragment-shader","4","1509259","4"
"android","4","1509259","5"
"oracle","4410","1509264","1"
"memory-leaks","2","1167758","2"
"debugging","2","1167758","3"
"static","1","1167758","4"
"c++","1","1167758","5"
"httprequest","6","1167931","1"
"json","6","1167931","2"
"android","6","1167931","3"
"c#","2","1167931","4"
"algorithm","2","1167931","5"
"mysql","140","1167953","1"
"php","102","1167953","2"
"c#","59","1167953","3"
"sql","54","1167953","4"
"javascript","52","1167953","5"
"java","479","1168372","1"
"swing","135","1168372","2"
"jdbc","41","1168372","3"
"xml","29","1168372","4"
"string","26","1168372","5"
"node.js","2","1168874","1"
"windows","2","1168874","2"
"java","2","1168874","3"
"batch-file","2","1168874","4"
"glassfish","1","1168874","5"
"java","172","1168884","1"
"perl","57","1168884","2"
"hash","20","1168884","3"
"eclipse","19","1168884","4"
"garbage-collection","13","1168884","5"
"ios","911","1168908","1"
"objective-c","609","1168908","2"
"iphone","564","1168908","3"
"xcode","66","1168908","4"
"uitableview","66","1168908","5"
"linux","183","1202400","1"
"c","157","1202400","2"
"shell","127","1202400","3"
"sed","95","1202400","4"
"c++","85","1202400","5"
"c#","1205","1202807","1"
"active-directory","578","1202807","2"
"async-await","260","1202807","3"
".net","216","1202807","4"
"asp.net-core","205","1202807","5"
"ios","211","1210553","1"
"objective-c","79","1210553","2"
"iphone","62","1210553","3"
"ios6","36","1210553","4"
"search","17","1210553","5"
"android","505","1210715","1"
"memory-leaks","397","1210715","2"
"static-classes","393","1210715","3"
"android-lint","393","1210715","4"
"android-handler","393","1210715","5"
"c++","28","1211081","1"
"linux-kernel","14","1211081","2"
"performance","13","1211081","3"
"linux-device-driver","12","1211081","4"
"linux","12","1211081","5"
"c","317","1212012","1"
"linux","88","1212012","2"
"c++","56","1212012","3"
"sockets","28","1212012","4"
"java","25","1212012","5"
"php","7","1212334","1"
"curl","4","1212334","2"
"tor","4","1212334","3"
"wordpress","3","1212334","4"
"meta-boxes","2","1212334","5"
"c++","42","1212565","1"
"c++11","27","1212565","2"
"stdstring","15","1212565","3"
"visual-c++","9","1212565","4"
"c","7","1212565","5"
"swift","583","1213285","1"
"ios","411","1213285","2"
"objective-c","129","1213285","3"
"xcode","129","1213285","4"
"arrays","80","1213285","5"
"php","2532","1213708","1"
"arrays","590","1213708","2"
"mysql","396","1213708","3"
"xml","295","1213708","4"
"json","188","1213708","5"
"c++","14","1477728","1"
"boolean","8","1477728","2"
"memory","2","1477728","3"
"callback","2","1477728","4"
"bash","2","1477728","5"
"ssh-agent","83","1478008","1"
"git","83","1478008","2"
"ssh","83","1478008","3"
"redhat","83","1478008","4"
"bitbucket","83","1478008","5"
"rust","232","1478356","1"
"c++","40","1478356","2"
"macros","26","1478356","3"
"iterator","23","1478356","4"
"rust-tokio","22","1478356","5"
"symfony","206","1478372","1"
"php","174","1478372","2"
"doctrine","34","1478372","3"
"doctrine-orm","33","1478372","4"
"forms","32","1478372","5"
"r","4205","1478381","1"
"dataframe","665","1478381","2"
"ggplot2","406","1478381","3"
"data.table","335","1478381","4"
"matrix","259","1478381","5"
"java","1612","1479414","1"
"java-8","124","1479414","2"
"java-9","118","1479414","3"
"hibernate","114","1479414","4"
"spring","99","1479414","5"
"c","752","1530508","1"
"while-loop","685","1530508","2"
"performance","685","1530508","3"
"python","209","1530508","4"
"java","178","1530508","5"
"c++","8","1530764","1"
"python","5","1530764","2"
"segmentation-fault","5","1530764","3"
"keypress","3","1530764","4"
"while-loop","3","1530764","5"
"android","1804","1531054","1"
"java","388","1531054","2"
"android-fragments","202","1531054","3"
"android-layout","108","1531054","4"
"android-actionbar","106","1531054","5"
"curl","15","1531441","1"
"javascript","2","1531441","2"
"google-maps-api-3","2","1531441","3"
"rewrite","2","1531441","4"
"stack-overflow","2","1531441","5"
"c++","14","1531979","1"
"python","11","1531979","2"
"numpy","8","1531979","3"
"pandas","8","1531979","4"
"segmentation-fault","6","1531979","5"
"firebase","98","1532344","1"
"google-cloud-datastore","61","1532344","2"
"google-cloud-platform","61","1532344","3"
"java","18","1532344","4"
"android","12","1532344","5"
"apache-stringutils","1","1532449","1"
"java","1","1532449","2"
"processbuilder","2","1405227","4"
"drive","2","1405227","5"
"html","2","1405945","1"
"akka","2","1405945","2"
"ruby","2","1405945","3"
"finagle","2","1405945","4"
"css","1","1405945","5"
"python","52","1406686","1"
"valgrind","46","1406686","2"
"memory-leaks","46","1406686","3"
"algorithm","7","1406686","4"
"distutils","5","1406686","5"
"git","278","1407067","1"
"git-gui","75","1407067","2"
"diff","75","1407067","3"
"branching-and-merging","37","1407067","4"
"merge-conflict-resolution","25","1407067","5"
"jquery","2887","1407478","1"
"datatables","2542","1407478","2"
"javascript","2411","1407478","3"
"twitter-bootstrap","1093","1407478","4"
"jquery-datatables","671","1407478","5"
"asp.net-identity","207","1408727","1"
"c#","176","1408727","2"
"asp.net","154","1408727","3"
"asp.net-mvc","139","1408727","4"
"identity","54","1408727","5"
"java","10","1409784","1"
"kotlin","7","1409784","2"
"apache-pig","4","1409784","3"
"javafx","3","1409784","4"
"graphql","3","1409784","5"
"python","1404","1409938","1"
"numpy","570","1409938","2"
"max","493","1409938","3"
"min","492","1409938","4"
"list","492","1409938","5"
"c#","867","1410664","1"
"sql","806","1410664","2"
"sql-server","359","1410664","3"
"mysql","224","1410664","4"
"oracle","218","1410664","5"
"c++","52","1431286","1"
"readability","28","1431286","2"
"coding-style","28","1431286","3"
"api-design","28","1431286","4"
"string","28","1431286","5"
"cuda","2","1431499","1"
"thrust","2","1431499","2"
"pipeline","2","1431499","3"
"rapids","2","1431499","4"
"machine-learning","2","1431499","5"
"mysql","689","1432614","1"
"php","257","1432614","2"
"stored-procedures","246","1432614","3"
"amazon-web-services","74","1432614","4"
"amazon-rds","74","1432614","5"
"haskell","66","1432740","1"
"haddock","15","1432740","2"
"types","11","1432740","3"
"list","10","1432740","4"
"aeson","10","1432740","5"
"twisted","4","1433087","1"
"python","4","1433087","2"
"php","1","1433087","3"
"virtualhost","1","1433087","4"
"database","1","1433087","5"
"python","111","1433901","1"
"python-3.x","19","1433901","2"
"plot","18","1433901","3"
"matplotlib","18","1433901","4"
"save","18","1433901","5"
"python","129","1434070","1"
"django","72","1434070","2"
"vagrant","55","1434070","3"
"headless","55","1434070","4"
"windows-10","55","1434070","5"
"java","36","1435014","1"
"ruby","17","1435014","2"
"ruby-on-rails-3","15","1435014","3"
"macos","14","1435014","4"
"shell","14","1435014","5"
"awk","2674","1435869","1"
"bash","1690","1435869","2"
"sed","963","1435869","3"
"linux","708","1435869","4"
"shell","691","1435869","5"
"memory-management","1","1454142","1"
"jquery","1","1454142","2"
"javascript","1","1454142","3"
"c","1","1454142","4"
"security","1","1454142","5"
"c#","17","1455635","1"
"excel","10","1455635","2"
"asp.net","7","1455635","3"
".net-3.5","7","1455635","4"
"tls1.2","7","1455635","5"
"csrf","3","1456632","1"
"ruby-on-rails-5","3","1456632","2"
"csrf-protection","3","1456632","3"
"ruby-on-rails","3","1456632","4"
"haskell","42","1456761","1"
"c++","37","1456761","2"
"c#","28","1456761","3"
"complexity-theory","24","1456761","4"
".net","19","1456761","5"
"d","1465","1457000","1"
"string","291","1457000","2"
"c#","248","1457000","3"
"unicode","240","1457000","4"
"unicode-string","236","1457000","5"
"android-layout","66","1489639","4"
"z-order","65","1489639","5"
"objective-c","460","1489997","1"
"ios","215","1489997","2"
"xcode","73","1489997","3"
"unit-testing","59","1489997","4"
"swift","44","1489997","5"
"python","1231","1490552","1"
"python-2.7","616","1490552","2"
"linux","129","1490552","3"
"html","121","1490552","4"
"urlopen","115","1490552","5"
"spring","47","1490806","1"
"aop","37","1490806","2"
"spring-aspects","37","1490806","3"
"local-storage","22","1490806","4"
"java","21","1490806","5"
"css","1579","1490904","1"
"html","1466","1490904","2"
"html-table","1180","1490904","3"
"javascript","518","1490904","4"
"php","297","1490904","5"
"javascript","590","1491212","1"
"css","348","1491212","2"
"webkit","209","1491212","3"
"html","206","1491212","4"
"object","181","1491212","5"
"c","376","1541363","1"
"linux","93","1541363","2"
"gcc","53","1541363","3"
"makefile","41","1541363","4"
"compiler-construction","39","1541363","5"
"javascript","1855","1541563","1"
"node.js","421","1541563","2"
"ios","167","1466156","1"
"iphone","153","1466156","2"
"objective-c","120","1466156","3"
"touch","67","1466156","4"
"xcode","52","1466156","5"
"java","82","1466233","1"
"liferay","46","1466233","2"
"liferay-7","38","1466233","3"
"include","36","1466233","4"
"php","36","1466233","5"
"c#","238","1466960","1"
".net","56","1466960","2"
"azure-service-fabric","27","1466960","3"
".net-core","26","1466960","4"
"types","24","1466960","5"
"python","21","1467365","1"
"command-line-arguments","12","1467365","2"
"nose","12","1467365","3"
"string","5","1467365","4"
"string-interpolation","5","1467365","5"
"garbage-collection","79","1469061","1"
"java","65","1469061","2"
"jvm","29","1469061","3"
"jvm-hotspot","15","1469061","4"
"g1gc","6","1469061","5"
"c++","97","1469714","1"
"bash","36","1469714","2"
"macports","32","1469714","3"
"osx-mavericks","32","1469714","4"
"gdb","32","1469714","5"
"ios","201","1470581","1"
"iphone","145","1470581","2"
"xcode","124","1470581","3"
"xcode7","100","1470581","4"
"xcode7.1beta","90","1470581","5"
"yii","20","1471435","1"
"canjs","15","1471435","2"
"javascript","11","1471435","3"
"php","8","1471435","4"
"ajax","6","1471435","5"
"excel","63","1473412","1"
"excel-formula","25","1473412","2"
".net","22","1473412","3"
"vb.net","22","1473412","4"
"winforms","19","1473412","5"
"c#","28","1473493","1"
".net","24","1473493","2"
"reactjs","20","1473493","3"
"javascript","17","1473493","4"
"html","17","1473493","5"
"android","23","1474153","1"
"apache-commons-beanutils","10","1474153","2"
"ormlite","5","1474153","3"
"java","3","1474153","4"
"android-fragments","2","1474153","5"
"java","5","1474928","1"
"native","3","1474928","2"
"dll","3","1474928","3"
"character-encoding","1","1474928","4"
"jira","1","1474928","5"
"opencv","218","1475548","1"
"opencv-mat","197","1475548","2"
"c++","76","1475548","3"
"c","43","1475548","4"
"working-directory","43","1475548","5"
"c","2258","1475978","1"
"linux","1357","1475978","2"
"c++","143","1475978","3"
"pthreads","132","1475978","4"
"php","162","1519058","1"
"regex","119","1519058","2"
"simple-html-dom","116","1519058","3"
"file-get-contents","36","1519058","4"
"html-parsing","36","1519058","5"
"c","177","1519469","1"
"c++","78","1519469","2"
"terminology","77","1519469","3"
"programming-languages","77","1519469","4"
"arrays","41","1519469","5"
"ponyorm","16","1519571","1"
"python","14","1519571","2"
"orm","13","1519571","3"
"architecture","2","1519571","4"
"database-design","2","1519571","5"
"asp.net-mvc","12","1519946","1"
"url.action","11","1519946","2"
"razor","11","1519946","3"
"asp.net-mvc-routing","11","1519946","4"
"kendo-ui","6","1519946","5"
"c++","1371","1520364","1"
"java","586","1520364","2"
"c","301","1520364","3"
"c++11","213","1520364","4"
"pointers","174","1520364","5"
"c#","134","1520512","1"
"soap","121","1520512","2"
"asp.net-mvc","17","1520512","3"
"antiforgerytoken","6","1520512","4"
"asp.net-mvc-4","6","1520512","5"
"oracle","1","1522318","1"
"oracle10g","1","1522318","2"
"sql","1","1522318","3"
"count","1","1522318","4"
"security","1","1523169","1"
"android","1","1523169","2"
"linux-kernel","1","1523169","3"
"dotcover","11","1524060","1"
"resharper","11","1524060","2"
"code-coverage","8","1524060","3"
"c++","6","1524060","4"
"dottrace","6","1524060","5"
"repository","106","1525091","1"
"bitbucket","106","1525091","2"
"python","42","1525091","3"
"django","30","1525091","4"
"gtk","20","1525091","5"
"ios","4","1550353","5"
"multithreading","15","1550482","1"
"matrix-factorization","3","1550482","2"
"python","3","1550482","3"
"batch-updates","3","1550482","4"
"tensorflow","3","1550482","5"
"haskell","17","1551371","1"
"yesod","8","1551371","2"
"sqlite","5","1551371","3"
"hamlet","3","1551371","4"
"database","3","1551371","5"
"java","846","1552534","1"
"java-stream","111","1552534","2"
"arrays","78","1552534","3"
"string","77","1552534","4"
"java-8","66","1552534","5"
"ruby-on-rails","29","1552570","1"
"heroku","15","1552570","2"
"ruby","12","1552570","3"
"mongoid","8","1552570","4"
"case-insensitive","8","1552570","5"
"ios","47","1553324","1"
"objective-c","23","1553324","2"
"uiprogressview","22","1553324","3"
"swift","22","1553324","4"
"uitableview","22","1553324","5"
"android","1234","1554935","1"
"jquery","8","1449185","2"
"asp.net","7","1449185","3"
"css","7","1449185","4"
"string-comparison","5","1449185","5"
"android","159","1449636","1"
"java","122","1449636","2"
"memory-leaks","52","1449636","3"
"dialog","52","1449636","4"
"listview","31","1449636","5"
"highcharts","2716","1451635","1"
"javascript","1365","1451635","2"
"jquery","589","1451635","3"
"highstock","296","1451635","4"
"css","222","1451635","5"
"kotlin","761","1452094","1"
"android","656","1452094","2"
"java","592","1452094","3"
"rx-java2","234","1452094","4"
"rx-java","204","1452094","5"
"javascript","136","1452194","1"
"reactjs","61","1452194","2"
"lodash","29","1452194","3"
"mongodb","28","1452194","4"
"underscore.js","25","1452194","5"
"webapp2","20","1452558","1"
"python","14","1452558","2"
"google-app-engine","12","1452558","3"
"routes","8","1452558","4"
"google-cloud-platform","4","1452558","5"
"python","4018","1453822","1"
"python-3.x","1046","1453822","2"
"pandas","826","1453822","3"
"python-2.7","380","1453822","4"
"dataframe","373","1453822","5"
"ruby-on-rails","14","1480091","1"
"instagram","7","1480091","2"
"ruby-on-rails-4","5","1480091","3"
"forms","5","1480091","4"
"csrf-protection","3","1480091","5"
"c","702","1480131","1"
"arrays","80","1480131","2"
"pointers","77","1480131","3"
"string","56","1480131","4"
"struct","48","1480131","5"
"javascript","24","1481080","1"
"node.js","15","1481080","2"
"html","9","1481080","3"
"jquery","7","1481080","4"
"php","6","1481080","5"
"javascript","118","1482431","1"
"webpack","111","1482431","2"
"web-development-server","90","1482431","3"
"networking","90","1482431","4"
"node.js","90","1482431","5"
"c++","219","1484212","1"
"autotools","128","1484212","2"
"c","89","1484212","3"
"c++11","82","1484212","4"
"libtool","72","1484212","5"
"android","401","1484779","1"
"android-widget","78","1484779","2"
"java","50","1484779","3"
"android-edittext","48","1484779","4"
"focus","46","1484779","5"
"ckeditor","1115","1485219","1"
"javascript","632","1485219","2"
"html","167","1485219","3"
"jquery","146","1485219","4"
"ckeditor5","56","1485219","5"
"java","39","1525799","1"
"rest","34","1525799","2"
"jaxb","34","1525799","3"
"spring","34","1525799","4"
"elasticsearch","25","1525799","5"
"android","730","1527232","1"
"kotlin","160","1527232","2"
"android-layout","129","1527232","3"
"java","105","1527232","4"
"android-gradle-plugin","99","1527232","5"
"excel","16","1527829","1"
"vbscript","13","1527829","2"
"excel-2007","13","1527829","3"
"static","3","1527829","4"
"formula","3","1527829","5"
"wordpress","90","1528268","1"
"php","50","1528268","2"
"woocommerce","17","1528268","3"
"mysql","9","1528268","4"
"android","8","1528268","5"
"java","1094","1528401","1"
"jakarta-ee","268","1528401","2"
"jpa","230","1528401","3"
"ejb","171","1528401","4"
"ejb-3.1","162","1528401","5"
"django","1625","1529346","1"
"python","1279","1529346","2"
"django-models","906","1529346","3"
"django-admin","88","1529346","4"
"django-urls","81","1529346","5"
"batch-file","143","1529709","1"
"svn","105","1529709","2"
"regex","86","1529709","3"
"java","69","1529709","4"
"windows","60","1529709","5"
"sapui5","1","1529769","1"
"github","616","1530410","1"
"markdown","616","1530410","2"
"ruby","116","1530410","3"
"java","108","1530410","4"
"char","69","1530410","5"
"ios","30","1559191","1"
"xcode8","12","1559191","2"
"objective-c","10","1559191","3"
"iphone","7","1559191","4"
"xcode","6","1559191","5"
"c++","156","1559401","1"
"qt","134","1559401","2"
"python","57","1559401","3"
"opencv","46","1559401","4"
"pyqt","29","1559401","5"
"c++","517","1560850","1"
"c","215","1560850","2"
"windows","175","1560850","3"
"winapi","151","1560850","4"
"visual-c++","83","1560850","5"
"android","25","1562087","1"
"android-espresso","14","1562087","2"
"ui-testing","14","1562087","3"
"multithreading","8","1562087","4"
"git-stash","5","1562087","5"
"linux","112","1563673","1"
"go","111","1563673","2"
"docker","111","1563673","3"
"alpine","111","1563673","4"
"node.js","36","1563673","5"
"c#","108","1563833","1"
"javascript","62","1563833","2"
"c++","49","1563833","3"
".net","23","1563833","4"
"node.js","22","1563833","5"
"javascript","13","1597106","1"
